year,sector_crf,category_crf,activity_crf,pollutant,co2_eq
2011,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,CO2,4094.897809
2011,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,N2O,0.988231905
2011,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CH4,0.18340434
2011,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CO2,94.022621
2011,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,0.017969616
2011,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,74.158268
2011,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,0.550106875
2011,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CH4,15.5303750364
2011,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CO2,0.009016587
2011,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CH4,0.949534668
2011,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CO2,0.0005512182
2011,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A1 Producción de cemento,CO2,484.58043
2011,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A2 Producción de Cal,CO2,55.2509702204
2011,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A3 Producción de vidrio,CO2,1.2039575448
2011,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4a Producción de cerámica,CO2,1.42753
2011,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4b Otros usos de carbonato sódico ,CO2,10.485131
2011,CRF 2 Procesos industriales y uso de productos,2.C. Producción metalúrgica,2C1a Producción de acero,CO2,20.9030195841
2011,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D1 Uso de lubricantes,CO2,39.033689
2011,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D2 Uso de parafinas,CO2,3.476715
2011,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D3d Catalizadores con base en urea ,CO2,3.432238
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,206.59853279
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,4.9488681556
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,13.9478970129
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,89.8185598206
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,212.5527924048
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1b Refrigeración doméstica,HFC,6.9888392041
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,17.270561439
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,PFC,0.075838057
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,PFC,0.0070256895
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,11.5473590307
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,0.0058035082
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,397.6810233552
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,131.2347960417
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,488.7873293381
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,0.2348083709
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1d Refrigeración para el transporte,HFC,14.1830634114
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1d Refrigeración para el transporte,HFC,9.8584420224
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1d Refrigeración para el transporte,HFC,5.5090334194
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1e Aire acondicionado móvil,HFC,168.5623987827
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1f Aire acondicionado estacionario,HFC,83.4317420564
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1f Aire acondicionado estacionario,HFC,34.0440996662
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1f Aire acondicionado estacionario,HFC,17.0744651245
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F2a Agentes espumantes Celulas cerradas,HFC,2.5669245121
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F2a Agentes espumantes Celulas cerradas,HFC,8.9355667568
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F2a Agentes espumantes Celulas cerradas,HFC,0.0009698106
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F2a Agentes espumantes Celulas cerradas,HFC,5.4656422967
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3a Protección contra incendios/Fabricación,HFC,0.0024474334
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3a Protección contra incendios/Fabricación,HFC,0.0999417862
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3a Protección contra incendios/Fabricación,HFC,0.1061593388
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3b Protección contra incendios/Stock,HFC,0.3469095428
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3b Protección contra incendios/Stock,HFC,6.2520236385
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3b Protección contra incendios/Stock,HFC,15.0031568372
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3b Protección contra incendios/Stock,HFC,0.0043659166
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F3b Protección contra incendios/Stock,PFC,0.0095757464
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F4a Inhanadores de dosis medidas,HFC,30.7777562716
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F4b otros aerosoles,HFC,0.1555870174
2011,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F4b otros aerosoles,HFC,11.037555438
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G1a Equipos eléctricos/Fabricación,SF6,5.6255071505
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G1b Equipos eléctricos/Stock,SF6,22.574293358
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G1c Equipos elécticos/Eliminación,SF6,0.240082063
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G2b Aceleradores,SF6,0.2507145205
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G2e Aplicaciones médicas (cirugía ocular),SF6,0.0012084875
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G3a Aplicaciones médicas,N2O,71.94429509
2011,CRF 2 Procesos industriales y uso de productos,2.G. Otras fuentes de emisión de procesos industriales,2G3b Propulsor para para productos a presión y aerosoles,N2O,0.138593675
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A11 Vacuno de leche,CH4,25.419499868
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A12 Vacuno no lechero,CH4,125.474237392
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A2 Ovino,CH4,16.109061304
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A31 Porcino blanco,CH4,0.37802142
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A32 Porcino ibérico,CH4,0.01728034
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A42 Caprino,CH4,6.91466202
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A43 Equino,CH4,6.481985132
2011,CRF 3 Sector agrario,3.A. Fermentación entérica,3A44 Mulas y asnos,CH4,0.143979416
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B11 Vacuno,CH4,14.374946152
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B12 Ovino,CH4,2.089611972
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B13 Porcino,CH4,3.47820998
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B14 Otros animales,CH4,3.435402264
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B21 Vacuno,N2O,3.196830415
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B22 Ovino,N2O,0.96720389
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B23 Porcino,N2O,0.144121575
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B24 Otros animales,N2O,3.234941125
2011,CRF 3 Sector agrario,3.B. Gestión del estiércol,3B25 Emisiones indirectas de NO2,N2O,4.374056345
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D11 Fertilizantes inorgánicos de N,N2O,12.23807259
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D12 Fertilizantes orgánicos de N,N2O,16.699212175
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3.52394191
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D14 Residuos de cultivos,N2O,2.15523493
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D21 Deposición atmosférica,N2O,4.89438146
2011,CRF 3 Sector agrario,3.D. Suelos agrícolas,3D22 Lixiviación y Escorrentía de N,N2O,2.638804015
2011,CRF 3 Sector agrario,3.H. Urea,3H Urea,CO2,2.713813
2011,CRF 3 Sector agrario,3.I. Otros fertilizantes que contienen carbono,3I Otros fertilizantes que contienen carbono,CO2,0.466521
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4(IV)2 Emisiones indirectas de N2O,4(IV)2 Emisiones indirectas de N2O,N2O,0.1196650652
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,N2O,0.001246087
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,CH4,0.0023800442
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-328.3064010365
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-56.5829359855
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A22 Pastizales convertidos en tierras forestales,CO2,-176.1408383408
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A23 Humedales convertidos en tierras forestales,CO2,-0.0051381109
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A24 Asentamientos convertidos en tierras forestales,CO2,-3.4625151021
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.A. Tierras forestales,4A25 Otras tierras convertidas en tierras forestales,CO2,-0.0234405863
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,0.0367057384
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,-25.6851079612
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,0.0317185457
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,2.9211724652
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B22 Pastizales convertidos en tierras de cultivo,CO2,12.8846102021
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B23 Humedales convertidos en tierras de cultivo,CO2,-0.0055649821
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B24 Asentamientos convertidos en tierras de cultivo,CO2,0.6251468851
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.B. Tierras de cultivo,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CH4,0.2682784712
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,CO2,-0.4566858611
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C11 Pastizales que siguen siendo pastizales,N2O,0.2318275919
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C21 Tierras forestales convertidas en pastizales,CO2,0.1456450524
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C22 Tierras de cultivo convertidas en pastizales,CO2,-37.6281968805
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C23 Humedales convertidos en pastizales,CO2,0.003706493
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C24 Asentamientos convertidos en pastizales,CO2,-0.8702964693
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.C. Pastizales,4C25 Otras tierras convertidas en pastizales,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.D. Humedales,4D22 Tierras convertidas en tierras inundadas,CO2,-0.8338843712
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E11 Asentamiento restantes,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E21 Tierras forestales convertidas en asentamientos,CO2,20.4874101633
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E22 Tierras de cultivo convertidas en asentamientos,CO2,56.695730138
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E23 Pastizales convertidos en asentamientos,CO2,26.7748227528
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E24 Humedales convertidos en asentamientos,CO2,0.0138292
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.E. Asentamientos,4E25 Otras tierras convertidas en asentamientos,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F11 Otras tierras que quedan como otras tierras,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F21 Tierras forestales convertidas en otras tierras,CO2,0.0457946727
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F22 Tierras de cultivo convertidas en otras tierras,CO2,0.2922066435
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F23 Pastizales convertidos en otras tierras,CO2,0.0025782165
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F24 Humedales convertidos en otras tierras,CO2,0.0
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.F. Otras tierras,4F25 Asentamientos convertidos en otras tierras,CO2,0.0008708333
2011,"CRF 4 Uso de la tierra, cambios de usos de la tierra y selvicultura",4.G. Productos madereros,4G11 Madera sólida,CO2,-83.2925335565
2011,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A1a Vertederos gestionados Anaeróbicos,CH4,1436.591550352
2011,CRF 5 Residuos,5.A. Depósito en vertederos de residuos sólidos,5A2 Vertederos no gestionados,CH4,31.796277128
2011,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,CH4,39.626048
2011,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B1a Compostaje,N2O,22.5019344
2011,CRF 5 Residuos,5.B. Tratamiento biológico de residuos sólidos,5B2a Biometanización,CH4,3.81717952
2011,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,CH4,1.288675668
2011,CRF 5 Residuos,5.C. Incineración y quema en espacio abierto de residuos sólidos,5C21 Quema abierta de residuos Biogénicos,N2O,1.021813235
2011,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,N2O,104.84536585
2011,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D1 Aguas residuales domésticas,CH4,156.128743036
2011,CRF 5 Residuos,5.D. Tratamiento y eliminación de aguas residuales,5D2 Aguas residuales industriales,CH4,105.86238964
2011,CRF 5 Residuos,5.E. Otros,5E1 Esparcimiento de lodos,CH4,0.162029504
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,CH4,0.0756492621
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,CO2,162.2735282191
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1a Producción de energía y calor en plantas de servicio público,N2O,3.5316145859
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,7.359140656
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,137.0363562273
2012,CRF 1 Energía,1.A. Actividades de combustión,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,1.04498563
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,N2O,0.084463715
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,CH4,0.041784344
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2a Hierro y acero,CO2,27.8868577505
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,CH4,0.072099636
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,CO2,13.687238
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2b Metales no ferrosos,N2O,0.02179519
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,CH4,28.816934412
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,CO2,618.726109
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2c Productos químicos,N2O,1.564899465
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",N2O,0.155645365
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",CH4,3.273259416
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2d Pasta de papel, papel e impresión",CO2,254.042215261
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,1.95555372
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,13.242658016
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,282.803157
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,CH4,2.2272535061
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,CO2,529.4204064813
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2f Minerales no metálicos,N2O,1.348460493
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,CH4,36.408196691
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,CO2,820.7662945654
2012,CRF 1 Energía,1.A. Actividades de combustión,1A2g Otros sectores,N2O,5.1628949617
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,N2O,5.0627444917
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,CO2,702.9992609277
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3a Transporte aéreo civil,CH4,0.2859847496
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,CO2,9764.348131
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,N2O,86.694382975
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3b Transporte rodado,CH4,20.249537924
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,CH4,0.023549316
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,CO2,15.017672
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3c Transporte por ferrocarril,N2O,0.02990631
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3e Otros medios de transporte,CH4,0.000110572
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3e Otros medios de transporte,CO2,0.2138616683
2012,CRF 1 Energía,1.A. Actividades de combustión,1A3e Otros medios de transporte,N2O,0.000111512
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,CH4,45.7134890942
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,CO2,2440.6222835137
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4a Comercial / institucional,N2O,3.1074186272
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,CH4,33.782416164
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,CO2,3886.372502
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4b  ResidencialEstacionaria,N2O,5.12472794
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CH4,0.231945504
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,CO2,100.327232
2012,CRF 1 Energía,1.A. Actividades de combustión,1A4c Agricultura/Pesca/Forestal,N2O,1.00608999
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,0.509875635
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,0.016767604
2012,CRF 1 Energía,1.A. Actividades de combustión,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,68.498197
2012,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CH4,13.5489442563
2012,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2b Emisiones fugitivas de gas natural ,CO2,0.0122969226
2012,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CH4,1.272714988
2012,CRF 1 Energía,1.B. Emisiones fugitivas de los combustibles,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CO2,0.0011552827
2012,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A1 Producción de cemento,CO2,348.2
2012,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A2 Producción de Cal,CO2,26.3403802829
2012,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A3 Producción de vidrio,CO2,1.223291492
2012,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4a Producción de cerámica,CO2,1.223472
2012,CRF 2 Procesos industriales y uso de productos,2.A. Productos minerales,2A4b Otros usos de carbonato sódico ,CO2,10.936025
2012,CRF 2 Procesos industriales y uso de productos,2.C. Producción metalúrgica,2C1a Producción de acero,CO2,14.5967228
2012,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D1 Uso de lubricantes,CO2,40.2381
2012,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D2 Uso de parafinas,CO2,2.349512
2012,CRF 2 Procesos industriales y uso de productos,2.D. Productos no energéticos y uso de disolventes,2D3d Catalizadores con base en urea ,CO2,3.510577
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,86.113746758
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,204.082384224
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,13.5572402599
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,19.4458994183
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1a Regrigeración comercial,HFC,202.2514524571
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1b Refrigeración doméstica,HFC,6.2617885967
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,391.7776807152
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,PFC,0.0066596559
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,45.373765308
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,PFC,0.0665926302
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,24.4752831552
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,145.6893174139
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,516.1006262084
2012,CRF 2 Procesos industriales y uso de productos,2.F. Consumo de gases fluorados,2F1c Refrigeración industrial,HFC,0.9226508863
