gei_yr,gei_crf,gei_co2_eq_t,gei_pollutant
2003,4B21,9715.0809295,CO2
2003,4B22,15343.2942205,CO2
2003,4B23,0.0,CO2
2003,4B24,-67.8370781,CO2
2003,4B25,0.0,CO2
2003,4C11,1737.2747875,N2O
2003,4C11,2004.1818103,CH4
2003,4C11,47.5497089,CO2
2003,4C21,1942.9835742999999,CO2
2003,4C22,-39956.642048,CO2
2003,4C23,6.1603762,CO2
2003,4C24,-487.231855,CO2
2003,4C25,0.0,CO2
2003,4D12,0.0,CO2
2003,4D22,-1027.5868024000001,CO2
2003,4E11,0.0,CO2
2003,4E21,12756.3004615,CO2
2003,4E22,38101.886559,CO2
2003,4E23,24214.401066899998,CO2
2003,4E24,6.9146,CO2
2003,4E25,0.0,CO2
2003,4F11,0.0,CO2
2003,4F21,56.6126859,CO2
2003,4F22,352.0392643,CO2
2003,4F23,3.3170037,CO2
2003,4F24,0.0,CO2
2003,4F25,0.0,CO2
2003,4G11,-570395.2571902,CO2
2003,5A1a,1465522.104312,CH4
2003,5A2,46145.879556,CH4
2003,5B1a,49091.410004,CH4
2003,5B1a,27876.907935,N2O
2003,5C21,1649.831624,CH4
2003,5C21,1744.20774,N2O
2003,5D1,171019.3779,CH4
2003,5D1,126407.20215,N2O
2003,5D2,132654.428424,CH4
2003,5E1,3042.55714,CH4
2004,1A1a,62.1572594,CH4
2004,1A1a,141350.10588,CO2
2004,1A1a,3926.9419108,N2O
2004,1A1c,2468.335,CO2
2004,1A1c,11.60435,N2O
2004,1A1c,1.22612,CH4
2004,1A2a,246160.542,CO2
2004,1A2a,321.64428,N2O
2004,1A2a,1189.191472,CH4
2004,1A2b,531.015324,CH4
2004,1A2b,40103.229,CO2
2004,1A2b,72.999285,N2O
2004,1A2c,30575.695332,CH4
2004,1A2c,783724.118,CO2
2004,1A2c,2004.831,N2O
2004,1A2d,272099.87179490004,CO2
2004,1A2d,386.8987776,N2O
2004,1A2d,2661.5334164,CH4
2004,1A2e,20359.9522,CH4
2004,1A2e,653080.647,CO2
2004,1A2e,2884.705995,N2O
2004,1A2f,4208.8198768,CH4
2004,1A2f,1152589.6446684,CO2
2004,1A2f,1798.2927585999998,N2O
2004,1A2g,47584.5219774,CH4
2004,1A2g,1390491.7708241001,CO2
2004,1A2g,7773.6659387,N2O
2004,1A3a,1061760.3543982,CO2
2004,1A3a,7646.6339791,N2O
2004,1A3a,483.85653010000004,CH4
2004,1A3b,10829478.547,CO2
2004,1A3b,96886.25435500001,N2O
2004,1A3b,36263.748640000005,CH4
2004,1A3c,28.096656,CH4
2004,1A3c,17917.556,CO2
2004,1A3c,35.68119,N2O
2004,1A3e,7.627928,CH4
2004,1A3e,14781.179,CO2
2004,1A3e,7.700105,N2O
2004,1A4a,2154826.357,CO2
2004,1A4a,4137.67025,N2O
2004,1A4a,13919.217732,CH4
2004,1A4b,41566.690956000006,CH4
2004,1A4b,4463866.814,CO2
2004,1A4b,6370.9283350000005,N2O
2004,1A4c,170.094288,CH4
2004,1A4c,94605.902,CO2
2004,1A4c,871.92526,N2O
2004,1A5b,20.654283999999997,CH4
2004,1A5b,68428.968,CO2
2004,1A5b,500.40109,N2O
2004,1B2b,8.4035652,CO2
2004,1B2b,17365.9692067,CH4
2004,1B2c,1244.963776,CH4
2004,1B2c,0.602,CO2
2004,2A1,1187155.879,CO2
2004,2A2,94389.6250921,CO2
2004,2A3,8120.625,CO2
2004,2A4a,16242.232999999998,CO2
2004,2A4b,11772.422,CO2
2004,2C1a,41110.469000000005,CO2
2004,2D1,35744.099,CO2
2004,2D2,4714.0,CO2
2004,2F1a,8485.603253300002,HFC
2004,2F1a,137809.3000176,HFC
2004,2F1a,65482.0932558,HFC
2004,2F1a,129866.0170514,HFC
2004,2F1b,5459.5316451,HFC
2004,2F1c,208079.5552335,HFC
2004,2F1c,66590.304053,HFC
2004,2F1c,255666.31832159997,HFC
2004,2F1c,9176.2213276,HFC
2004,2F1c,4.323683099999999,PFC
2004,2F1c,11.697572599999999,PFC
2004,2F1d,6409.7318592,HFC
2004,2F1d,3581.8531806,HFC
2004,2F1d,11048.8360775,HFC
2004,2F1e,97552.6768593,HFC
2004,2F1f,20841.4022141,HFC
2004,2F1f,10483.5942748,HFC
2004,2F1f,51043.270418500004,HFC
2004,2F2a,5678.6187393,HFC
2004,2F2a,17573.9085067,HFC
2004,2F2a,28818.7520615,HFC
2004,2F3a,8.2005935,HFC
2004,2F3a,34.6740477,HFC
2004,2F3a,186.2508768,HFC
2004,2F3b,181.3151684,HFC
2004,2F3b,19.7729344,PFC
2004,2F3b,9.032769499999999,HFC
2004,2F3b,13428.9329784,HFC
2004,2F3b,1895.5192507000002,HFC
2004,2F4a,26764.6444975,HFC
2004,2F4b,26035.8310654,HFC
2004,2G1a,9068.099019,SF6
2004,2G1b,13905.69354,SF6
2004,2G1c,1.8967554999999998,SF6
2004,2G2b,130.5601485,SF6
2004,2G3a,59215.489405,N2O
2004,2G3b,80.14978,N2O
2004,3A11,26918.295432,CH4
2004,3A12,79093.94001600001,CH4
2004,3A2,18289.091492,CH4
2004,3A31,1280.522516,CH4
2004,3A42,8204.204316,CH4
2004,3A43,3295.9585119999997,CH4
2004,3A44,110.302444,CH4
2004,3B11,13416.880876000001,CH4
2004,3B12,3039.9432,CH4
2004,3B13,10870.811588,CH4
2004,3B14,2890.342784,CH4
2004,3B21,3289.0830100000003,N2O
2004,3B22,1815.72753,N2O
2004,3B23,473.90427,N2O
2004,3B24,4007.275675,N2O
2004,3B25,5506.700000000001,N2O
2004,3D11,17943.871595,N2O
2004,3D12,13698.020395,N2O
2004,3D13,2048.7110249999996,N2O
2004,3D14,2891.6667500000003,N2O
2004,3D21,5002.43521,N2O
2004,3D22,2653.719275,N2O
2004,3H,3414.958,CO2
2004,3I,610.932,CO2
2004,3.D.2,112.5443267,N2O
2004,4A11,420.1847737,CH4
2004,4A11,-308388.48066420003,CO2
2004,4A11,219.99035650000002,N2O
2004,4A21,-46234.0250763,CO2
2004,4A22,-186726.491986,CO2
2004,4A23,0.0,CO2
2004,4A24,-1649.8980589,CO2
2004,4A25,0.0,CO2
2004,4B11,242.5849561,CH4
2004,4B11,209.6250436,N2O
2004,4B11,-1202.7508606,CO2
2004,4B21,9737.3658662,CO2
2004,4B22,15427.5793329,CO2
2004,4B23,0.0,CO2
2004,4B24,-49.799657999999994,CO2
2004,4B25,0.0,CO2
2004,4C11,1456.1689824999999,CH4
2004,4C11,47.640034,CO2
2004,4C11,1263.7304827,N2O
2004,4C21,1952.1152231,CO2
2004,4C22,-40239.3818367,CO2
2004,4C23,5.1336468,CO2
2004,4C24,-516.8144858,CO2
2004,4C25,0.0,CO2
2004,4D12,0.0,CO2
2004,4D22,-972.4147333999999,CO2
2004,4E11,0.0,CO2
2004,4E21,12956.2760598,CO2
2004,4E22,38596.3115992,CO2
2004,4E23,24105.360098399997,CO2
2004,4E24,9.2194667,CO2
2004,4E25,0.0,CO2
2004,4F11,0.0,CO2
2004,4F21,56.7269304,CO2
2004,4F22,351.9333772,CO2
2004,4F23,3.289362,CO2
2004,4F24,0.0,CO2
2004,4F25,0.0,CO2
2004,4G11,-571624.5312548,CO2
2004,5A1a,1101403.38854,CH4
2004,5A2,44024.682016,CH4
2004,5B1a,57482.99102,CH4
2004,5B1a,32642.127070000002,N2O
2004,5C21,597.827412,CH4
2004,5C21,675.278035,N2O
2004,5D1,126858.4786,N2O
2004,5D1,149144.85012,CH4
2004,5D2,130277.820456,CH4
2004,5E1,4851.005572,CH4
2005,1A1a,70.2492123,CH4
2005,1A1a,152826.26755999998,CO2
2005,1A1a,3846.2788045999996,N2O
2005,1A1c,1.2992839999999999,CH4
2005,1A1c,2605.6627779,CO2
2005,1A1c,12.296795,N2O
2005,1A2a,586.350045,CH4
2005,1A2a,158.8128566,N2O
2005,1A2a,108183.3393407,CO2
2005,1A2b,150.97418000000002,CH4
2005,1A2b,33836.529,CO2
2005,1A2b,52.169489999999996,N2O
2005,1A2c,34739.809692,CH4
2005,1A2c,800806.749,CO2
2005,1A2c,1964.084335,N2O
2005,1A2d,2537.7415433,CH4
2005,1A2d,268521.8469485,CO2
2005,1A2d,348.49568450000004,N2O
2005,1A2e,18196.032876,CH4
2005,1A2e,568062.36,CO2
2005,1A2e,2582.218035,N2O
2005,1A2f,7880.1149559,CH4
2005,1A2f,1376168.4123376,CO2
2005,1A2f,2218.0536957,N2O
2005,1A2g,63946.1987897,CH4
2005,1A2g,1613642.6496459001,CO2
2005,1A2g,8293.5722061,N2O
2005,1A3a,513.1600263,CH4
2005,1A3a,1125849.4535298,CO2
2005,1A3a,8108.1062054,N2O
2005,1A3b,34905.977176,CH4
2005,1A3b,100463.23415999999,N2O
2005,1A3b,11677723.756,CO2
2005,1A3c,28.130059999999997,CH4
2005,1A3c,17938.861,CO2
2005,1A3c,35.723855,N2O
2005,1A3e,7.344316,CH4
2005,1A3e,14677.5300477,CO2
2005,1A3e,6.9939595,N2O
2005,1A4a,4372.0928549,N2O
2005,1A4a,15629.8925628,CH4
2005,1A4a,2399236.1353721,CO2
2005,1A4b,6279.67797,N2O
2005,1A4b,41902.721672,CH4
2005,1A4b,4319806.051,CO2
2005,1A4c,152.789504,CH4
2005,1A4c,91069.0,CO2
2005,1A4c,889.0749999999999,N2O
2005,1A5b,21.36638,CH4
2005,1A5b,73116.471,CO2
2005,1A5b,535.325705,N2O
2005,1B2b,16127.2845756,CH4
2005,1B2b,5.526,CO2
2005,1B2c,2237.011672,CH4
2005,1B2c,0.766,CO2
2005,2A1,1271630.831,CO2
2005,2A2,104139.61354,CO2
2005,2A3,5967.661999999999,CO2
2005,2A4a,16576.869,CO2
2005,2A4b,14233.455,CO2
2005,2C1a,54296.4108296,CO2
2005,2D1,37693.126,CO2
2005,2D2,12773.994,CO2
2005,2D3d,544.9509999999999,CO2
2005,2F1a,75651.84480620001,HFC
2005,2F1a,161385.2986656,HFC
2005,2F1a,153707.1467162,HFC
2005,2F1a,10201.7839212,HFC
2005,2F1b,6251.4708542,HFC
2005,2F1c,245403.49057149998,HFC
2005,2F1c,77590.36420459999,HFC
2005,2F1c,299404.9359264,HFC
2005,2F1c,11025.788809399999,HFC
2005,2F1c,5.1812247,PFC
2005,2F1c,32.5900289,PFC
2005,2F1d,7506.2916,HFC
2005,2F1d,4194.619956400001,HFC
2005,2F1d,12655.0402433,HFC
2005,2F1e,117769.0101822,HFC
2005,2F1f,61346.366023500006,HFC
2005,2F1f,25019.2520721,HFC
2005,2F1f,12600.2909786,HFC
2005,2F2a,5551.6465368,HFC
2005,2F2a,16815.6175138,HFC
2005,2F2a,27534.122593300002,HFC
2005,2F3a,3.3352584,HFC
2005,2F3a,40.6672078,HFC
2005,2F3a,130.665868,HFC
2005,2F3b,207.50718239999998,HFC
2005,2F3b,17.7771048,PFC
2005,2F3b,8.1200228,HFC
2005,2F3b,2318.7566494000002,HFC
2005,2F3b,13844.0842716,HFC
2005,2F4a,28052.1431164,HFC
2005,2F4b,18562.2793694,HFC
2005,2G1a,8498.325961999999,SF6
2005,2G1b,15653.870901,SF6
2005,2G2b,287.988599,SF6
2005,2G3a,76567.44216,N2O
2005,2G3b,89.37337,N2O
2005,3A11,27133.221864,CH4
2005,3A12,81290.84510399999,CH4
2005,3A2,20242.634524,CH4
2005,3A31,1209.8668400000001,CH4
2005,3A42,6184.752896,CH4
2005,3A43,3604.278832,CH4
2005,3A44,99.678684,CH4
2005,3B11,13316.4731,CH4
2005,3B12,3466.416772,CH4
2005,3B13,10505.707632,CH4
2005,3B14,2691.087084,CH4
2005,3B21,3326.256415,N2O
2005,3B22,2074.868115,N2O
2005,3B23,457.832285,N2O
2005,3B24,3411.823855,N2O
2005,3B25,5438.542530000001,N2O
2005,3D11,16374.684165,N2O
2005,3D12,14565.33757,N2O
2005,3D13,2065.80326,N2O
2005,3D14,2254.033555,N2O
2005,3D21,4731.254615,N2O
2005,3D22,2558.22202,N2O
2005,3H,2770.083,CO2
2005,3I,697.6179999999999,CO2
2005,3.D.2,113.23172500000001,N2O
2005,4A11,161.4507258,CH4
2005,4A11,-310344.029751,CO2
2005,4A11,84.52853350000001,N2O
2005,4A21,-45659.9416397,CO2
2005,4A22,-185636.3054489,CO2
2005,4A23,0.0,CO2
2005,4A24,-2021.6512625999999,CO2
2005,4A25,0.0,CO2
2005,4B11,3020.3889981,CO2
2005,4B11,294.1496406,N2O
2005,4B11,340.399584,CH4
2005,4B21,9781.3046633,CO2
2005,4B22,15620.9029787,CO2
2005,4B23,0.0,CO2
2005,4B24,-29.809101599999998,CO2
2005,4B25,0.0,CO2
2005,4C11,917.3596236,CH4
2005,4C11,47.7303592,CO2
2005,4C11,798.1391755,N2O
2005,4C21,1961.2468719,CO2
2005,4C22,-40522.121625399996,CO2
2005,4C23,4.1069175,CO2
2005,4C24,-546.3971166,CO2
2005,4C25,0.0,CO2
2005,4D12,0.0,CO2
2005,4D22,-917.2426644,CO2
2005,4E11,0.0,CO2
2005,4E21,13156.251658000001,CO2
2005,4E22,39090.7366394,CO2
2005,4E23,23996.319129900003,CO2
2005,4E24,11.5243333,CO2
2005,4E25,0.0,CO2
2005,4F11,0.0,CO2
2005,4F21,56.8411749,CO2
2005,4F22,351.8274901,CO2
2005,4F23,3.2617203000000003,CO2
2005,4F24,0.0,CO2
2005,4F25,0.0,CO2
2005,4G11,-501506.6534574,CO2
2005,5A1a,993543.531848,CH4
2005,5A2,42007.016688,CH4
2005,5B1a,60622.272536,CH4
2005,5B1a,34424.79055,N2O
2005,5C21,912.475284,CH4
2005,5C21,872.869985,N2O
2005,5D1,139835.74763199998,CH4
2005,5D1,127401.4212,N2O
2005,5D2,127378.763848,CH4
2005,5E1,4187.139908,CH4
2006,1A1a,1421.0425610999998,CH4
2006,1A1a,163196.95896,CO2
2006,1A1a,3899.7941236,N2O
2006,1A1c,26771.814888,CH4
2006,1A1c,528295.0943831999,CO2
2006,1A1c,1374.1993699999998,N2O
2006,1A2a,104707.823437,CO2
2006,1A2a,134.7419615,N2O
2006,1A2a,55.4060858,CH4
2006,1A2b,27070.719,CO2
2006,1A2b,42.711375000000004,N2O
2006,1A2b,138.98096800000002,CH4
2006,1A2c,33674.576627999995,CH4
2006,1A2c,733014.388,CO2
2006,1A2c,1856.511295,N2O
2006,1A2d,2789.0676118,CH4
2006,1A2d,298330.1499532,CO2
2006,1A2d,929.553553,N2O
2006,1A2e,316937.989,CO2
2006,1A2e,2193.355975,N2O
2006,1A2e,12629.575,CH4
2006,1A2f,1292476.2982896,CO2
2006,1A2f,1971.8684191,N2O
2006,1A2f,3159.8604640999997,CH4
2006,1A2g,26615.3214375,CH4
2006,1A2g,795821.2926146,CO2
2006,1A2g,5166.0325413,N2O
2006,1A3a,508.95067270000004,CH4
2006,1A3a,1120049.083784,CO2
2006,1A3a,8066.102680200001,N2O
2006,1A3b,32851.278796000006,CH4
2006,1A3b,12274552.308,CO2
2006,1A3b,104267.55614,N2O
2006,1A3c,27.779108,CH4
2006,1A3c,17715.049,CO2
2006,1A3c,35.278125,N2O
2006,1A3e,5.492648,CH4
2006,1A3e,11015.8550849,CO2
2006,1A3e,5.215359,N2O
2006,1A4a,17975.927477100002,CH4
2006,1A4a,2466746.6353691,CO2
2006,1A4a,3681.994853,N2O
2006,1A4b,41015.755228,CH4
2006,1A4b,5955.53103,N2O
2006,1A4b,4458759.159,CO2
2006,1A4c,160.12556,CH4
2006,1A4c,93239.796,CO2
2006,1A4c,917.0770200000001,N2O
2006,1A5b,21.329055999999998,CH4
2006,1A5b,75950.361,CO2
2006,1A5b,556.8869,N2O
2006,1B2b,21554.623723599998,CH4
2006,1B2b,9.3588696,CO2
2006,1B2c,1800.1288479999998,CH4
2006,1B2c,0.782,CO2
2006,2A1,1222212.888,CO2
2006,2A2,121441.91331999999,CO2
2006,2A3,7627.867829999999,CO2
2006,2A4a,38108.856,CO2
2006,2A4b,12022.021999999999,CO2
2006,2C1a,35652.788876499995,CO2
2006,2D1,38981.543000000005,CO2
2006,2D2,8299.068,CO2
2006,2D3d,1472.049,CO2
2006,2F1a,87600.79806660001,HFC
2006,2F1a,187804.6411104,HFC
2006,2F1a,12142.2811435,HFC
2006,2F1a,180503.94242600002,HFC
2006,2F1b,7194.7407974,HFC
2006,2F1c,363929.2020641,HFC
2006,2F1c,106019.6817004,HFC
2006,2F1c,348418.5746304,HFC
2006,2F1c,13109.757439699999,HFC
2006,2F1c,6.1551498,PFC
2006,2F1c,55.9662705,PFC
2006,2F1d,8735.100192000002,HFC
2006,2F1d,4881.295523000001,HFC
2006,2F1d,14571.4614539,HFC
2006,2F1e,137874.67254859998,HFC
2006,2F1f,29699.6500671,HFC
2006,2F1f,14989.4812143,HFC
2006,2F1f,72972.52377079999,HFC
2006,2F2a,5325.7973431,HFC
2006,2F2a,16056.060687799998,HFC
2006,2F2a,26247.145552100003,HFC
2006,2F3a,6.753089,HFC
2006,2F3a,41.1779588,HFC
2006,2F3a,95.39250559999999,HFC
2006,2F3b,7.3088322,HFC
2006,2F3b,16.0003456,PFC
2006,2F3b,2681.0242792,HFC
2006,2F3b,276.7307958,HFC
2006,2F3b,13737.0917768,HFC
2006,2F4a,28375.030034000003,HFC
2006,2F4b,17695.2598368,HFC
2006,2G1a,8977.271989,SF6
2006,2G1b,17173.904880500002,SF6
2006,2G2b,313.29354,SF6
2006,2G3a,96604.335695,N2O
2006,2G3b,92.363365,N2O
2006,3A11,29834.889812,CH4
2006,3A12,120964.989068,CH4
2006,3A2,16652.969227999998,CH4
2006,3A31,1079.42366,CH4
2006,3A42,4314.59518,CH4
2006,3A43,3872.244068,CH4
2006,3A44,88.073384,CH4
2006,3B11,16370.876368000001,CH4
2006,3B12,3242.9146960000003,CH4
2006,3B13,10710.086716,CH4
2006,3B14,2730.552972,CH4
2006,3B21,3820.9083299999998,N2O
2006,3B22,1733.88016,N2O
2006,3B23,425.91065,N2O
2006,3B24,3394.818275,N2O
2006,3B25,5611.234020000001,N2O
2006,3D11,15883.95372,N2O
2006,3D12,18932.744005,N2O
2006,3D13,3072.5912599999997,N2O
2006,3D14,2171.413975,N2O
2006,3D21,5696.93343,N2O
2006,3D22,2980.474875,N2O
2006,3H,3053.884,CO2
2006,3I,637.37,CO2
2006,3.D.2,113.9191233,N2O
2006,4A11,32.1789025,N2O
2006,4A11,61.462170900000004,CH4
2006,4A11,-312299.5788379,CO2
2006,4A21,-45085.858203,CO2
2006,4A22,-184546.1189118,CO2
2006,4A23,0.0,CO2
2006,4A24,-2393.4044663,CO2
2006,4A25,0.0,CO2
2006,4B11,279.4374677,CH4
2006,4B11,5798.3457268,CO2
2006,4B11,241.4704204,N2O
2006,4B21,9817.7565657,CO2
2006,4B22,15781.293350400001,CO2
2006,4B23,0.0,CO2
2006,4B24,-10.045547599999999,CO2
2006,4B25,0.0,CO2
2006,4C11,874.7213454,CH4
2006,4C11,47.820684299999996,CO2
2006,4C11,761.3043999,N2O
2006,4C21,1970.3785206,CO2
2006,4C22,-40804.8614141,CO2
2006,4C23,3.0801881,CO2
2006,4C24,-575.9797474000001,CO2
2006,4C25,0.0,CO2
2006,4D12,0.0,CO2
2006,4D22,-862.0705954,CO2
2006,4E11,0.0,CO2
2006,4E21,13356.2272562,CO2
2006,4E22,39585.16167949999,CO2
2006,4E23,23887.2781615,CO2
2006,4E24,13.8292,CO2
2006,4E25,0.0,CO2
2006,4F11,0.0,CO2
2006,4F21,56.9554194,CO2
2006,4F22,351.721603,CO2
2006,4F23,3.2340785999999997,CO2
2006,4F24,0.0,CO2
2006,4F25,0.0,CO2
2006,4G11,-574915.22088,CO2
2006,5A1a,953974.097692,CH4
2006,5A2,40087.355756000004,CH4
2006,5B1a,56717.37988,CH4
2006,5B1a,32207.369395,N2O
2006,5B2a,368.29632000000004,CH4
2006,5C21,712.9759,CH4
2006,5C21,836.968845,N2O
2006,5D1,121937.04965,N2O
2006,5D1,164126.829272,CH4
2006,5D2,124884.496464,CH4
2006,5E1,4950.200808,CH4
2007,1A1a,1166.4959701,CH4
2007,1A1a,163207.99164,CO2
2007,1A1a,4079.4564174,N2O
2007,1A1c,24454.17646,CH4
2007,1A1c,485636.131962,CO2
2007,1A1c,1259.144055,N2O
2007,1A2a,56.4446272,CH4
2007,1A2a,107012.2394653,CO2
2007,1A2a,137.29845930000002,N2O
2007,1A2b,119.283976,CH4
2007,1A2b,39.02496,N2O
2007,1A2b,24225.577999999998,CO2
2007,1A2c,27547.225608,CH4
2007,1A2c,606356.286,CO2
2007,1A2c,1553.671945,N2O
2007,1A2d,2838.3278809000003,CH4
2007,1A2d,296332.9446468,CO2
2007,1A2d,751.8599845,N2O
2007,1A2e,10510.100608,CH4
2007,1A2e,298570.833,CO2
2007,1A2e,1957.3377,N2O
2007,1A2f,3933.2245268,CH4
2007,1A2f,1172771.4630874,CO2
2007,1A2f,1738.3162866999999,N2O
2007,1A2g,47440.80211,CH4
2007,1A2g,1256908.9986008,CO2
2007,1A2g,6706.3025849000005,N2O
2007,1A3a,513.5696775,CH4
2007,1A3a,1150661.1783763,CO2
2007,1A3a,8286.6037091,N2O
2007,1A3b,30201.431064,CH4
2007,1A3b,12346661.146,CO2
2007,1A3b,105214.995005,N2O
2007,1A3c,27.125923999999998,CH4
2007,1A3c,34.448675,N2O
2007,1A3c,17298.510000000002,CO2
2007,1A3e,3.271744,CH4
2007,1A3e,6583.1700252,CO2
2007,1A3e,3.1139885,N2O
2007,1A4a,18500.0009321,CH4
2007,1A4a,2053607.3674265,CO2
2007,1A4a,3284.1255443,N2O
2007,1A4b,39743.943736,CH4
2007,1A4b,4438868.511,CO2
2007,1A4b,5831.863215,N2O
2007,1A4c,149.18775200000002,CH4
2007,1A4c,92609.37,CO2
2007,1A4c,931.88204,N2O
2007,1A5b,21.690116,CH4
2007,1A5b,81240.55,CO2
2007,1A5b,596.30353,N2O
2007,1B2b,17957.9042975,CH4
2007,1B2b,4.733087,CO2
2007,1B2c,1139.5271582999999,CH4
2007,1B2c,0.3005657,CO2
2007,2A1,1195542.075,CO2
2007,2A2,107863.8923723,CO2
2007,2A3,6119.49668,CO2
2007,2A4a,23876.912999999997,CO2
2007,2A4b,11683.859,CO2
2007,2C1a,38035.3709659,CO2
2007,2D1,40481.825,CO2
2007,2D2,3368.157,CO2
2007,2D3d,2418.898,CO2
2007,2F1a,206774.2621267,HFC
2007,2F1a,96752.37692899999,HFC
2007,2F1a,213790.5117312,HFC
2007,2F1a,14034.9988418,HFC
2007,2F1b,7851.8648481,HFC
2007,2F1c,131397.2983765,HFC
2007,2F1c,78.3638414,PFC
2007,2F1c,7.1107377,PFC
2007,2F1c,396628.0324848,HFC
2007,2F1c,477896.80176540004,HFC
2007,2F1c,15145.6408628,HFC
2007,2F1d,5556.701517799999,HFC
2007,2F1d,15910.891493899999,HFC
2007,2F1d,9943.7418432,HFC
2007,2F1e,161911.0335869,HFC
2007,2F1f,17321.6766708,HFC
2007,2F1f,84322.7930421,HFC
2007,2F1f,34283.915367,HFC
2007,2F2a,23978.2727799,HFC
2007,2F2a,14668.0752015,HFC
2007,2F2a,1.0381285,HFC
2007,2F2a,5001.3436733,HFC
2007,2F3a,4.3677148,HFC
2007,2F3a,64.08246489999999,HFC
2007,2F3a,145.60254840000002,HFC
2007,2F3b,308.4994802,HFC
2007,2F3b,3326.0457478999997,HFC
2007,2F3b,14382.5225524,HFC
2007,2F3b,6.6105541,HFC
2007,2F3b,14.4654268,PFC
2007,2F4a,30110.5212642,HFC
2007,2F4b,17182.0081667,HFC
2007,2F4b,264.8167601,HFC
2007,2G1a,7974.13844,SF6
2007,2G1b,18708.4070345,SF6
2007,2G1c,8.5282205,SF6
2007,2G2b,383.1520605,SF6
2007,2G3a,90243.357845,N2O
2007,2G3b,99.06389,N2O
2007,3A11,28574.11144,CH4
2007,3A12,159157.630212,CH4
2007,3A2,18025.005712,CH4
2007,3A31,973.09114,CH4
2007,3A42,4636.298576,CH4
2007,3A43,4907.41636,CH4
2007,3A44,109.764088,CH4
2007,3B11,15866.603396,CH4
2007,3B12,3052.247156,CH4
2007,3B13,8703.802184,CH4
2007,3B14,2724.089228,CH4
2007,3B21,3877.24309,N2O
2007,3B22,1823.81109,N2O
2007,3B23,383.557025,N2O
2007,3B24,3325.064445,N2O
2007,3B25,5581.843135,N2O
2007,3D11,11671.52167,N2O
2007,3D12,17223.022305000002,N2O
2007,3D13,4155.8526950000005,N2O
2007,3D14,2176.6010850000002,N2O
2007,3D21,5560.223905,N2O
2007,3D22,2771.07108,N2O
2007,3H,2255.473,CO2
2007,3I,412.196,CO2
2007,3.D.2,116.7197703,N2O
2007,4A11,7.8320035,N2O
2007,4A11,-314105.0642806,CO2
2007,4A11,14.9592404,CH4
2007,4A21,-50950.316141,CO2
2007,4A22,-190319.89821709998,CO2
2007,4A23,-1.7127036,CO2
2007,4A24,-2733.8058185,CO2
2007,4A25,-7.4458333,CO2
2007,4B11,224.54812299999998,CH4
2007,4B11,-5521.5728512000005,CO2
2007,4B11,194.0388672,N2O
2007,4B21,3984.3087747,CO2
2007,4B22,16694.1119277,CO2
2007,4B23,0.0,CO2
2007,4B24,-1667.8315248,CO2
2007,4B25,0.0,CO2
2007,4C11,429.0561746,CH4
2007,4C11,47.7466856,CO2
2007,4C11,376.183158,N2O
2007,4C21,551.2966167,CO2
2007,4C22,-41366.9450577,CO2
2007,4C23,-1.4672450000000001,CO2
2007,4C24,-1671.7795311999998,CO2
2007,4C25,0.0,CO2
2007,4D12,0.0,CO2
2007,4D22,177.0478942,CO2
2007,4E11,0.0,CO2
2007,4E21,30560.6562964,CO2
2007,4E22,69834.0499782,CO2
2007,4E23,27001.4288615,CO2
2007,4E24,13.8292,CO2
2007,4E25,0.0,CO2
2007,4F11,0.0,CO2
2007,4F21,55.8433324,CO2
2007,4F22,358.55979729999996,CO2
2007,4F23,3.2064369,CO2
2007,4F24,0.0,CO2
2007,4F25,0.2902778,CO2
2007,4G11,-432949.82552260003,CO2
2007,5A1a,1004152.827244,CH4
2007,5A2,38260.921804,CH4
2007,5B1a,55988.26114,CH4
2007,5B1a,31793.333925,N2O
2007,5B2a,100.24672,CH4
2007,5C11,6.674584,CH4
2007,5C11,644.725125,N2O
2007,5C21,1204.9195479999998,CH4
2007,5C21,1057.2310149999998,N2O
2007,5D1,202342.465696,CH4
2007,5D1,114102.2955,N2O
2007,5D2,123568.766776,CH4
2007,5E1,4446.618904,CH4
2008,1A1a,1027.1297434,CH4
2008,1A1a,163173.13988,CO2
2008,1A1a,4253.7123507999995,N2O
2008,1A1c,23833.426792000002,CH4
2008,1A1c,473754.7735962,CO2
2008,1A1c,1227.0109499999999,N2O
2008,1A2a,63.932639599999995,CH4
2008,1A2a,114420.9055976,CO2
2008,1A2a,145.76942300000002,N2O
2008,1A2b,128.482956,CH4
2008,1A2b,21282.703999999998,CO2
2008,1A2b,33.912845,N2O
2008,1A2c,1572.8651,N2O
2008,1A2c,26899.016228,CH4
2008,1A2c,626949.9230000001,CO2
2008,1A2d,242.17859620000002,N2O
2008,1A2d,317180.9720275,CO2
2008,1A2d,2719.7424226,CH4
2008,1A2e,10430.60522,CH4
2008,1A2e,278442.077,CO2
2008,1A2e,2173.39061,N2O
2008,1A2f,4823.1337361,CH4
2008,1A2f,895648.9308441001,CO2
2008,1A2f,1426.7202444,N2O
2008,1A2g,6410.723630099999,N2O
2008,1A2g,43620.3381951,CH4
2008,1A2g,1123999.1963877,CO2
2008,1A3a,7820.9520848,N2O
2008,1A3a,465.2910717,CH4
2008,1A3a,1085991.6369536999,CO2
2008,1A3b,26260.612392,CH4
2008,1A3b,11193402.08,CO2
2008,1A3b,96172.96684,N2O
2008,1A3c,26.215924,CH4
