Año;Tipo territorio;Código territorio;Territorio;Tipo;Valor;Estado dato
2004;Municipios;1322;San Martín de la Vega;Total;3240;
2004;Municipios;1338;San Martín de Valdeiglesias;Total;3346;
2004;Municipios;1343;San Sebastián de los Reyes;Total;4658;
2004;Municipios;1356;Santa María de la Alameda;Total;2025;
2004;Municipios;1369;Santorcaz;Total;545;
2004;Municipios;1375;Santos de la Humosa (Los);Total;776;
2004;Municipios;1381;Serna del Monte (La);Total;160;
2004;Municipios;1408;Serranillos del Valle;Total;1090;
2004;Municipios;1415;Sevilla la Nueva;Total;1513;
2004;Municipios;1436;Somosierra;Total;123;
2004;Municipios;1441;Soto del Real;Total;3567;
2004;Municipios;1454;Talamanca de Jarama;Total;832;
2004;Municipios;1467;Tielmes;Total;901;
2004;Municipios;1473;Titulcia;Total;529;
2004;Municipios;1489;Torrejón de Ardoz;Total;4947;
2004;Municipios;1492;Torrejón de la Calzada;Total;1349;
2004;Municipios;1505;Torrejón de Velasco;Total;873;
2004;Municipios;1512;Torrelaguna;Total;1399;
2004;Municipios;1527;Torrelodones;Total;3402;
2004;Municipios;1533;Torremocha de Jarama;Total;455;
2004;Municipios;1548;Torres de la Alameda;Total;1742;
2004;Municipios;9036;Tres Cantos;Total;2238;
2004;Municipios;1551;Valdaracete;Total;531;
2004;Municipios;1564;Valdeavero;Total;742;
2004;Municipios;1570;Valdelaguna;Total;632;
2004;Municipios;1586;Valdemanco;Total;719;
2004;Municipios;1599;Valdemaqueda;Total;784;
2004;Municipios;1603;Valdemorillo;Total;5004;
2004;Municipios;1610;Valdemoro;Total;2693;
2004;Municipios;1625;Valdeolmos-Alalpardo;Total;820;
2004;Municipios;1631;Valdepiélagos;Total;274;
2004;Municipios;1646;Valdetorres de Jarama;Total;1649;
2004;Municipios;1659;Valdilecha;Total;1090;
2004;Municipios;1662;Valverde de Alcalá;Total;210;
2004;Municipios;1678;Velilla de San Antonio;Total;1586;
2004;Municipios;1684;Vellón (El);Total;946;
2004;Municipios;1697;Venturada;Total;1078;
2004;Municipios;1718;Villa del Prado;Total;3654;
2004;Municipios;1701;Villaconejos;Total;1531;
2004;Municipios;1723;Villalbilla;Total;2921;
2004;Municipios;1739;Villamanrique de Tajo;Total;577;
2004;Municipios;1744;Villamanta;Total;989;
2004;Municipios;1757;Villamantilla;Total;329;
2004;Municipios;1760;Villanueva de la Cañada;Total;4036;
2004;Municipios;1782;Villanueva de Perales;Total;572;
2004;Municipios;1776;Villanueva del Pardillo;Total;1554;
2004;Municipios;1795;Villar del Olmo;Total;1126;
2004;Municipios;1809;Villarejo de Salvanés;Total;2376;
2004;Municipios;1816;Villaviciosa de Odón;Total;5847;
2004;Municipios;1821;Villavieja del Lozoya;Total;568;
2004;Municipios;1837;Zarzalejo;Total;991;
2004;Zonas Estadísticas;03;Este Metropolitano;Total;45559;
2004;Zonas Estadísticas;01;Municipio de Madrid;Total;120725;
2004;Zonas Estadísticas;07;Nordeste Comunidad;Total;15646;
2004;Zonas Estadísticas;02;Norte Metropolitano;Total;24890;
2004;Zonas Estadísticas;05;Oeste Metropolitano;Total;55081;
2004;Zonas Estadísticas;11;Sierra Central;Total;47708;
2004;Zonas Estadísticas;06;Sierra Norte;Total;25888;
2004;Zonas Estadísticas;10;Sierra Sur;Total;21415;
2004;Zonas Estadísticas;08;Sudeste Comunidad;Total;39264;
2004;Zonas Estadísticas;09;Sudoeste Comunidad;Total;27773;
2004;Zonas Estadísticas;04;Sur Metropolitano;Total;60884;
2005;Comunidad de Madrid;;Comunidad de Madrid;Total;499315;
2005;Municipios;0014;Acebeda (La);Total;219;
2005;Municipios;0029;Ajalvir;Total;1132;
2005;Municipios;0035;Alameda del Valle;Total;370;
2005;Municipios;0040;Álamo (El);Total;2984;
2005;Municipios;0053;Alcalá de Henares;Total;11049;
2005;Municipios;0066;Alcobendas;Total;4620;
2005;Municipios;0072;Alcorcón;Total;4426;
2005;Municipios;0088;Aldea del Fresno;Total;1345;
2005;Municipios;0091;Algete;Total;3383;
2005;Municipios;0105;Alpedrete;Total;3460;
2005;Municipios;0112;Ambite;Total;695;
2005;Municipios;0127;Anchuelo;Total;385;
2005;Municipios;0133;Aranjuez;Total;4293;
2005;Municipios;0148;Arganda del Rey;Total;7771;
2005;Municipios;0151;Arroyomolinos;Total;2237;
2005;Municipios;0164;Atazar (El);Total;148;
2005;Municipios;0170;Batres;Total;789;
2005;Municipios;0186;Becerril de la Sierra;Total;2838;
2005;Municipios;0199;Belmonte de Tajo;Total;749;
2005;Municipios;0210;Berrueco (El);Total;596;
2005;Municipios;0203;Berzosa del Lozoya;Total;173;
2005;Municipios;0225;Boadilla del Monte;Total;5787;
2005;Municipios;0231;Boalo (El);Total;2684;
2005;Municipios;0246;Braojos;Total;293;
2005;Municipios;0259;Brea de Tajo;Total;601;
2005;Municipios;0262;Brunete;Total;1740;
2005;Municipios;0278;Buitrago del Lozoya;Total;640;
2005;Municipios;0284;Bustarviejo;Total;1471;
2005;Municipios;0297;Cabanillas de la Sierra;Total;607;
2005;Municipios;0301;Cabrera (La);Total;1155;
2005;Municipios;0318;Cadalso de los Vidrios;Total;2361;
2005;Municipios;0323;Camarma de Esteruelas;Total;1821;
2005;Municipios;0339;Campo Real;Total;1482;
2005;Municipios;0344;Canencia;Total;676;
2005;Municipios;0357;Carabaña;Total;1368;
2005;Municipios;0360;Casarrubuelos;Total;763;
2005;Municipios;0376;Cenicientos;Total;1888;
2005;Municipios;0382;Cercedilla;Total;3082;
2005;Municipios;0395;Cervera de Buitrago;Total;240;
2005;Municipios;0513;Chapinería;Total;1015;
2005;Municipios;0528;Chinchón;Total;2566;
2005;Municipios;0409;Ciempozuelos;Total;3079;
2005;Municipios;0416;Cobeña;Total;1252;
2005;Municipios;0468;Collado Mediano;Total;2499;
2005;Municipios;0474;Collado Villalba;Total;5735;
2005;Municipios;0437;Colmenar de Oreja;Total;4006;
2005;Municipios;0421;Colmenar del Arroyo;Total;855;
2005;Municipios;0455;Colmenar Viejo;Total;7743;
2005;Municipios;0442;Colmenarejo;Total;1822;
2005;Municipios;0480;Corpa;Total;334;
2005;Municipios;0493;Coslada;Total;3715;
2005;Municipios;0506;Cubas de la Sagra;Total;1072;
2005;Municipios;0534;Daganzo de Arriba;Total;1584;
2005;Municipios;0549;Escorial (El);Total;3318;
2005;Municipios;0552;Estremera;Total;1131;
2005;Municipios;0565;Fresnedillas de la Oliva;Total;729;
2005;Municipios;0571;Fresno de Torote;Total;968;
2005;Municipios;0587;Fuenlabrada;Total;7321;
2005;Municipios;0590;Fuente el Saz de Jarama;Total;1772;
2005;Municipios;0604;Fuentidueña de Tajo;Total;1311;
2005;Municipios;0611;Galapagar;Total;7151;
2005;Municipios;0626;Garganta de los Montes;Total;649;
2005;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;870;
2005;Municipios;0647;Gascones;Total;171;
2005;Municipios;0650;Getafe;Total;13636;
2005;Municipios;0663;Griñón;Total;2745;
2005;Municipios;0679;Guadalix de la Sierra;Total;2175;
2005;Municipios;0685;Guadarrama;Total;3381;
2005;Municipios;0698;Hiruela (La);Total;138;
2005;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;464;
2005;Municipios;0719;Horcajuelo de la Sierra;Total;217;
2005;Municipios;0724;Hoyo de Manzanares;Total;2326;
2005;Municipios;0730;Humanes de Madrid;Total;3368;
2005;Municipios;0745;Leganés;Total;7000;
2005;Municipios;0758;Loeches;Total;1767;
2005;Municipios;0761;Lozoya;Total;658;
2005;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;1140;
2005;Municipios;0783;Madarcos;Total;130;
2005;Municipios;0796;Madrid;Total;120756;
2005;Municipios;0800;Majadahonda;Total;4363;
2005;Municipios;0822;Manzanares el Real;Total;2738;
2005;Municipios;0838;Meco;Total;2699;
2005;Municipios;0843;Mejorada del Campo;Total;3159;
2005;Municipios;0856;Miraflores de la Sierra;Total;2823;
2005;Municipios;0869;Molar (El);Total;2223;
2005;Municipios;0875;Molinos (Los);Total;1975;
2005;Municipios;0881;Montejo de la Sierra;Total;374;
2005;Municipios;0894;Moraleja de Enmedio;Total;1683;
2005;Municipios;0908;Moralzarzal;Total;3951;
2005;Municipios;0915;Morata de Tajuña;Total;2371;
2005;Municipios;0920;Móstoles;Total;6713;
2005;Municipios;0936;Navacerrada;Total;1202;
2005;Municipios;0941;Navalafuente;Total;713;
2005;Municipios;0954;Navalagamella;Total;1207;
2005;Municipios;0967;Navalcarnero;Total;4130;
2005;Municipios;0973;Navarredonda y San Mamés;Total;378;
2005;Municipios;0992;Navas del Rey;Total;1468;
2005;Municipios;1006;Nuevo Baztán;Total;3057;
2005;Municipios;1013;Olmeda de las Fuentes;Total;216;
2005;Municipios;1028;Orusco de Tajuña;Total;897;
2005;Municipios;1049;Paracuellos de Jarama;Total;2505;
2005;Municipios;1065;Parla;Total;5264;
2005;Municipios;1071;Patones;Total;451;
2005;Municipios;1087;Pedrezuela;Total;1589;
2005;Municipios;1090;Pelayos de la Presa;Total;1723;
2005;Municipios;1104;Perales de Tajuña;Total;1317;
2005;Municipios;1111;Pezuela de las Torres;Total;667;
2005;Municipios;1126;Pinilla del Valle;Total;336;
2005;Municipios;1132;Pinto;Total;2774;
2005;Municipios;1147;Piñuécar-Gandullas;Total;387;
2005;Municipios;1150;Pozuelo de Alarcón;Total;9670;
2005;Municipios;1163;Pozuelo del Rey;Total;263;
2005;Municipios;1179;Prádena del Rincón;Total;244;
2005;Municipios;1185;Puebla de la Sierra;Total;206;
2005;Municipios;9020;Puentes Viejas;Total;778;
2005;Municipios;1198;Quijorna;Total;923;
2005;Municipios;1202;Rascafría;Total;1544;
2005;Municipios;1219;Redueña;Total;208;
2005;Municipios;1224;Ribatejada;Total;596;
2005;Municipios;1230;Rivas-Vaciamadrid;Total;8228;
2005;Municipios;1245;Robledillo de la Jara;Total;194;
2005;Municipios;1258;Robledo de Chavela;Total;2587;
2005;Municipios;1261;Robregordo;Total;212;
2005;Municipios;1277;Rozas de Madrid (Las);Total;6238;
2005;Municipios;1283;Rozas de Puerto Real;Total;706;
2005;Municipios;1296;San Agustín del Guadalix;Total;1355;
2005;Municipios;1300;San Fernando de Henares;Total;3042;
2005;Municipios;1317;San Lorenzo de El Escorial;Total;2779;
2005;Municipios;1322;San Martín de la Vega;Total;3420;
2005;Municipios;1338;San Martín de Valdeiglesias;Total;3414;
2005;Municipios;1343;San Sebastián de los Reyes;Total;4782;
2005;Municipios;1356;Santa María de la Alameda;Total;2032;
2005;Municipios;1369;Santorcaz;Total;555;
2005;Municipios;1375;Santos de la Humosa (Los);Total;779;
2005;Municipios;1381;Serna del Monte (La);Total;160;
2005;Municipios;1408;Serranillos del Valle;Total;1161;
2005;Municipios;1415;Sevilla la Nueva;Total;1519;
2005;Municipios;1436;Somosierra;Total;123;
2005;Municipios;1441;Soto del Real;Total;3582;
2005;Municipios;1454;Talamanca de Jarama;Total;861;
2005;Municipios;1467;Tielmes;Total;903;
2005;Municipios;1473;Titulcia;Total;530;
2005;Municipios;1489;Torrejón de Ardoz;Total;5006;
2005;Municipios;1492;Torrejón de la Calzada;Total;1501;
2005;Municipios;1505;Torrejón de Velasco;Total;1084;
2005;Municipios;1512;Torrelaguna;Total;1427;
2005;Municipios;1527;Torrelodones;Total;3696;
2005;Municipios;1533;Torremocha de Jarama;Total;479;
2005;Municipios;1548;Torres de la Alameda;Total;2106;
2005;Municipios;9036;Tres Cantos;Total;2248;
2005;Municipios;1551;Valdaracete;Total;530;
2005;Municipios;1564;Valdeavero;Total;753;
2005;Municipios;1570;Valdelaguna;Total;632;
2005;Municipios;1586;Valdemanco;Total;728;
2005;Municipios;1599;Valdemaqueda;Total;793;
2005;Municipios;1603;Valdemorillo;Total;5198;
2005;Municipios;1610;Valdemoro;Total;3102;
2005;Municipios;1625;Valdeolmos-Alalpardo;Total;835;
2005;Municipios;1631;Valdepiélagos;Total;275;
2005;Municipios;1646;Valdetorres de Jarama;Total;1669;
2005;Municipios;1659;Valdilecha;Total;1091;
2005;Municipios;1662;Valverde de Alcalá;Total;211;
2005;Municipios;1678;Velilla de San Antonio;Total;2045;
2005;Municipios;1684;Vellón (El);Total;955;
2005;Municipios;1697;Venturada;Total;1127;
2005;Municipios;1718;Villa del Prado;Total;3728;
2005;Municipios;1701;Villaconejos;Total;1533;
2005;Municipios;1723;Villalbilla;Total;3232;
2005;Municipios;1739;Villamanrique de Tajo;Total;577;
2005;Municipios;1744;Villamanta;Total;1025;
2005;Municipios;1757;Villamantilla;Total;385;
2005;Municipios;1760;Villanueva de la Cañada;Total;4335;
2005;Municipios;1782;Villanueva de Perales;Total;627;
2005;Municipios;1776;Villanueva del Pardillo;Total;1601;
2005;Municipios;1795;Villar del Olmo;Total;1127;
2005;Municipios;1809;Villarejo de Salvanés;Total;2380;
2005;Municipios;1816;Villaviciosa de Odón;Total;5850;
2005;Municipios;1821;Villavieja del Lozoya;Total;568;
2005;Municipios;1837;Zarzalejo;Total;1019;
2005;Zonas Estadísticas;03;Este Metropolitano;Total;47652;
2005;Zonas Estadísticas;01;Municipio de Madrid;Total;120756;
2005;Zonas Estadísticas;07;Nordeste Comunidad;Total;16056;
2005;Zonas Estadísticas;02;Norte Metropolitano;Total;25383;
2005;Zonas Estadísticas;05;Oeste Metropolitano;Total;56891;
2005;Zonas Estadísticas;11;Sierra Central;Total;48933;
2005;Zonas Estadísticas;06;Sierra Norte;Total;26381;
2005;Zonas Estadísticas;10;Sierra Sur;Total;21797;
2005;Zonas Estadísticas;08;Sudeste Comunidad;Total;41369;
2005;Zonas Estadísticas;09;Sudoeste Comunidad;Total;29701;
2005;Zonas Estadísticas;04;Sur Metropolitano;Total;64396;
2006;Comunidad de Madrid;;Comunidad de Madrid;Total;508088;
2006;Municipios;0014;Acebeda (La);Total;220;
2006;Municipios;0029;Ajalvir;Total;1133;
2006;Municipios;0035;Alameda del Valle;Total;378;
2006;Municipios;0040;Álamo (El);Total;3001;
2006;Municipios;0053;Alcalá de Henares;Total;11305;
2006;Municipios;0066;Alcobendas;Total;4620;
2006;Municipios;0072;Alcorcón;Total;4438;
2006;Municipios;0088;Aldea del Fresno;Total;1347;
2006;Municipios;0091;Algete;Total;3423;
2006;Municipios;0105;Alpedrete;Total;3543;
2006;Municipios;0112;Ambite;Total;709;
2006;Municipios;0127;Anchuelo;Total;385;
2006;Municipios;0133;Aranjuez;Total;4650;
2006;Municipios;0148;Arganda del Rey;Total;7988;
2006;Municipios;0151;Arroyomolinos;Total;2249;
2006;Municipios;0164;Atazar (El);Total;147;
2006;Municipios;0170;Batres;Total;799;
2006;Municipios;0186;Becerril de la Sierra;Total;2891;
2006;Municipios;0199;Belmonte de Tajo;Total;752;
2006;Municipios;0210;Berrueco (El);Total;604;
2006;Municipios;0203;Berzosa del Lozoya;Total;172;
2006;Municipios;0225;Boadilla del Monte;Total;5847;
2006;Municipios;0231;Boalo (El);Total;2700;
2006;Municipios;0246;Braojos;Total;294;
2006;Municipios;0259;Brea de Tajo;Total;601;
2006;Municipios;0262;Brunete;Total;1760;
2006;Municipios;0278;Buitrago del Lozoya;Total;645;
2006;Municipios;0284;Bustarviejo;Total;1505;
2006;Municipios;0297;Cabanillas de la Sierra;Total;609;
2006;Municipios;0301;Cabrera (La);Total;1170;
2006;Municipios;0318;Cadalso de los Vidrios;Total;2379;
2006;Municipios;0323;Camarma de Esteruelas;Total;1892;
2006;Municipios;0339;Campo Real;Total;1557;
2006;Municipios;0344;Canencia;Total;676;
2006;Municipios;0357;Carabaña;Total;1383;
2006;Municipios;0360;Casarrubuelos;Total;810;
2006;Municipios;0376;Cenicientos;Total;1884;
2006;Municipios;0382;Cercedilla;Total;3095;
2006;Municipios;0395;Cervera de Buitrago;Total;240;
2006;Municipios;0513;Chapinería;Total;1018;
2006;Municipios;0528;Chinchón;Total;2595;
2006;Municipios;0409;Ciempozuelos;Total;3123;
2006;Municipios;0416;Cobeña;Total;1356;
2006;Municipios;0468;Collado Mediano;Total;2603;
2006;Municipios;0474;Collado Villalba;Total;5743;
2006;Municipios;0437;Colmenar de Oreja;Total;4258;
2006;Municipios;0421;Colmenar del Arroyo;Total;895;
2006;Municipios;0455;Colmenar Viejo;Total;7791;
2006;Municipios;0442;Colmenarejo;Total;1855;
2006;Municipios;0480;Corpa;Total;339;
2006;Municipios;0493;Coslada;Total;3726;
2006;Municipios;0506;Cubas de la Sagra;Total;1109;
2006;Municipios;0534;Daganzo de Arriba;Total;1738;
2006;Municipios;0549;Escorial (El);Total;3357;
2006;Municipios;0552;Estremera;Total;1139;
2006;Municipios;0565;Fresnedillas de la Oliva;Total;732;
2006;Municipios;0571;Fresno de Torote;Total;1010;
2006;Municipios;0587;Fuenlabrada;Total;7357;
2006;Municipios;0590;Fuente el Saz de Jarama;Total;1952;
2006;Municipios;0604;Fuentidueña de Tajo;Total;1310;
2006;Municipios;0611;Galapagar;Total;7162;
2006;Municipios;0626;Garganta de los Montes;Total;649;
2006;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;888;
2006;Municipios;0647;Gascones;Total;171;
2006;Municipios;0650;Getafe;Total;13668;
2006;Municipios;0663;Griñón;Total;2848;
2006;Municipios;0679;Guadalix de la Sierra;Total;2276;
2006;Municipios;0685;Guadarrama;Total;3422;
2006;Municipios;0698;Hiruela (La);Total;138;
2006;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;463;
2006;Municipios;0719;Horcajuelo de la Sierra;Total;217;
2006;Municipios;0724;Hoyo de Manzanares;Total;2324;
2006;Municipios;0730;Humanes de Madrid;Total;3438;
2006;Municipios;0745;Leganés;Total;7176;
2006;Municipios;0758;Loeches;Total;1809;
2006;Municipios;0761;Lozoya;Total;659;
2006;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;1145;
2006;Municipios;0783;Madarcos;Total;129;
2006;Municipios;0796;Madrid;Total;120955;
2006;Municipios;0800;Majadahonda;Total;4408;
2006;Municipios;0822;Manzanares el Real;Total;2772;
2006;Municipios;0838;Meco;Total;2806;
2006;Municipios;0843;Mejorada del Campo;Total;3208;
2006;Municipios;0856;Miraflores de la Sierra;Total;2908;
2006;Municipios;0869;Molar (El);Total;2252;
2006;Municipios;0875;Molinos (Los);Total;1991;
2006;Municipios;0881;Montejo de la Sierra;Total;376;
2006;Municipios;0894;Moraleja de Enmedio;Total;1682;
2006;Municipios;0908;Moralzarzal;Total;4023;
2006;Municipios;0915;Morata de Tajuña;Total;2383;
2006;Municipios;0920;Móstoles;Total;6778;
2006;Municipios;0936;Navacerrada;Total;1218;
2006;Municipios;0941;Navalafuente;Total;719;
2006;Municipios;0954;Navalagamella;Total;1221;
2006;Municipios;0967;Navalcarnero;Total;4284;
2006;Municipios;0973;Navarredonda y San Mamés;Total;381;
2006;Municipios;0992;Navas del Rey;Total;1473;
2006;Municipios;1006;Nuevo Baztán;Total;3287;
2006;Municipios;1013;Olmeda de las Fuentes;Total;216;
2006;Municipios;1028;Orusco de Tajuña;Total;898;
2006;Municipios;1049;Paracuellos de Jarama;Total;2943;
2006;Municipios;1065;Parla;Total;5398;
2006;Municipios;1071;Patones;Total;454;
2006;Municipios;1087;Pedrezuela;Total;1672;
2006;Municipios;1090;Pelayos de la Presa;Total;1755;
2006;Municipios;1104;Perales de Tajuña;Total;1322;
2006;Municipios;1111;Pezuela de las Torres;Total;673;
2006;Municipios;1126;Pinilla del Valle;Total;343;
2006;Municipios;1132;Pinto;Total;2826;
2006;Municipios;1147;Piñuécar-Gandullas;Total;387;
2006;Municipios;1150;Pozuelo de Alarcón;Total;9796;
2006;Municipios;1163;Pozuelo del Rey;Total;262;
2006;Municipios;1179;Prádena del Rincón;Total;244;
2006;Municipios;1185;Puebla de la Sierra;Total;206;
2006;Municipios;9020;Puentes Viejas;Total;779;
2006;Municipios;1198;Quijorna;Total;936;
2006;Municipios;1202;Rascafría;Total;1545;
2006;Municipios;1219;Redueña;Total;208;
2006;Municipios;1224;Ribatejada;Total;602;
2006;Municipios;1230;Rivas-Vaciamadrid;Total;9160;
2006;Municipios;1245;Robledillo de la Jara;Total;192;
2006;Municipios;1258;Robledo de Chavela;Total;2596;
2006;Municipios;1261;Robregordo;Total;212;
2006;Municipios;1277;Rozas de Madrid (Las);Total;6315;
2006;Municipios;1283;Rozas de Puerto Real;Total;707;
2006;Municipios;1296;San Agustín del Guadalix;Total;1355;
2006;Municipios;1300;San Fernando de Henares;Total;3012;
2006;Municipios;1317;San Lorenzo de El Escorial;Total;2848;
2006;Municipios;1322;San Martín de la Vega;Total;3601;
2006;Municipios;1338;San Martín de Valdeiglesias;Total;3526;
2006;Municipios;1343;San Sebastián de los Reyes;Total;4813;
2006;Municipios;1356;Santa María de la Alameda;Total;2049;
2006;Municipios;1369;Santorcaz;Total;564;
2006;Municipios;1375;Santos de la Humosa (Los);Total;779;
2006;Municipios;1381;Serna del Monte (La);Total;160;
2006;Municipios;1408;Serranillos del Valle;Total;1225;
2006;Municipios;1415;Sevilla la Nueva;Total;1560;
2006;Municipios;1436;Somosierra;Total;124;
2006;Municipios;1441;Soto del Real;Total;3602;
2006;Municipios;1454;Talamanca de Jarama;Total;866;
2006;Municipios;1467;Tielmes;Total;927;
2006;Municipios;1473;Titulcia;Total;532;
2006;Municipios;1489;Torrejón de Ardoz;Total;5041;
2006;Municipios;1492;Torrejón de la Calzada;Total;1533;
2006;Municipios;1505;Torrejón de Velasco;Total;1178;
2006;Municipios;1512;Torrelaguna;Total;1454;
2006;Municipios;1527;Torrelodones;Total;3809;
