gei_yr,gei_crf_act,gei_pollutant,gei_co2_eq_t,gei_crf
2006,2A1 Producción de cemento,CO2,1222212.888,2A1
2006,2A2 Producción de Cal,CO2,121441.91331999999,2A2
2006,2A3 Producción de vidrio,CO2,7627.867829999999,2A3
2006,2A4a Producción de cerámica,CO2,38108.856,2A4a
2006,2A4b Otros usos de carbonato sódico ,CO2,12022.021999999999,2A4b
2006,2C1a Producción de acero,CO2,35652.788876499995,2C1a
2006,2D1 Uso de lubricantes,CO2,38981.543000000005,2D1
2006,2D2 Uso de parafinas,CO2,8299.068,2D2
2006,2D3d Catalizadores con base en urea ,CO2,1472.049,2D3d
2006,2F1a Regrigeración comercial,HFC,87600.79806660001,2F1a
2006,2F1a Regrigeración comercial,HFC,187804.6411104,2F1a
2006,2F1a Regrigeración comercial,HFC,12142.2811435,2F1a
2006,2F1a Regrigeración comercial,HFC,180503.94242600002,2F1a
2006,2F1b Refrigeración doméstica,HFC,7194.7407974,2F1b
2006,2F1c Refrigeración industrial,HFC,363929.2020641,2F1c
2006,2F1c Refrigeración industrial,HFC,106019.6817004,2F1c
2006,2F1c Refrigeración industrial,HFC,348418.5746304,2F1c
2006,2F1c Refrigeración industrial,HFC,13109.757439699999,2F1c
2006,2F1c Refrigeración industrial,PFC,6.1551498,2F1c
2006,2F1c Refrigeración industrial,PFC,55.9662705,2F1c
2006,2F1d Refrigeración para el transporte,HFC,8735.100192000002,2F1d
2006,2F1d Refrigeración para el transporte,HFC,4881.295523000001,2F1d
2006,2F1d Refrigeración para el transporte,HFC,14571.4614539,2F1d
2006,2F1e Aire acondicionado móvil,HFC,137874.67254859998,2F1e
2006,2F1f Aire acondicionado estacionario,HFC,29699.6500671,2F1f
2006,2F1f Aire acondicionado estacionario,HFC,14989.4812143,2F1f
2006,2F1f Aire acondicionado estacionario,HFC,72972.52377079999,2F1f
2006,2F2a Agentes espumantes Celulas cerradas,HFC,5325.7973431,2F2a
2006,2F2a Agentes espumantes Celulas cerradas,HFC,16056.060687799998,2F2a
2006,2F2a Agentes espumantes Celulas cerradas,HFC,26247.145552100003,2F2a
2006,2F3a Protección contra incendios/Fabricación,HFC,6.753089,2F3a
2006,2F3a Protección contra incendios/Fabricación,HFC,41.1779588,2F3a
2006,2F3a Protección contra incendios/Fabricación,HFC,95.39250559999999,2F3a
2006,2F3b Protección contra incendios/Stock,HFC,7.3088322,2F3b
2006,2F3b Protección contra incendios/Stock,PFC,16.0003456,2F3b
2006,2F3b Protección contra incendios/Stock,HFC,2681.0242792,2F3b
2006,2F3b Protección contra incendios/Stock,HFC,276.7307958,2F3b
2006,2F3b Protección contra incendios/Stock,HFC,13737.0917768,2F3b
2006,2F4a Inhanadores de dosis medidas,HFC,28375.030034000003,2F4a
2006,2F4b otros aerosoles,HFC,17695.2598368,2F4b
2006,2G1a Equipos eléctricos/Fabricación,SF6,8977.271989,2G1a
2006,2G1b Equipos eléctricos/Stock,SF6,17173.904880500002,2G1b
2006,2G2b Aceleradores,SF6,313.29354,2G2b
2006,2G3a Aplicaciones médicas,N2O,96604.335695,2G3a
2006,2G3b Propulsor para para productos a presión y aerosoles,N2O,92.363365,2G3b
2006,3A11 Vacuno de leche,CH4,29834.889812,3A11
2006,3A12 Vacuno no lechero,CH4,120964.989068,3A12
2006,3A2 Ovino,CH4,16652.969227999998,3A2
2006,3A31 Porcino blanco,CH4,1079.42366,3A31
2006,3A42 Caprino,CH4,4314.59518,3A42
2006,3A43 Equino,CH4,3872.244068,3A43
2006,3A44 Mulas y asnos,CH4,88.073384,3A44
2006,3B11 Vacuno,CH4,16370.876368000001,3B11
2006,3B12 Ovino,CH4,3242.9146960000003,3B12
2006,3B13 Porcino,CH4,10710.086716,3B13
2006,3B14 Otros animales,CH4,2730.552972,3B14
2006,3B21 Vacuno,N2O,3820.9083299999998,3B21
2006,3B22 Ovino,N2O,1733.88016,3B22
2006,3B23 Porcino,N2O,425.91065,3B23
2006,3B24 Otros animales,N2O,3394.818275,3B24
2006,3B25 Emisiones indirectas de NO2,N2O,5611.234020000001,3B25
2006,3D11 Fertilizantes inorgánicos de N,N2O,15883.95372,3D11
2006,3D12 Fertilizantes orgánicos de N,N2O,18932.744005,3D12
2006,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,3072.5912599999997,3D13
2006,3D14 Residuos de cultivos,N2O,2171.413975,3D14
2006,3D21 Deposición atmosférica,N2O,5696.93343,3D21
2006,3D22 Lixiviación y Escorrentía de N,N2O,2980.474875,3D22
2006,3H Urea,CO2,3053.884,3H
2006,3I Otros fertilizantes que contienen carbono,CO2,637.37,3I
2006,4(IV)2 Emisiones indirectas de N2O,N2O,113.9191233,3.D.2
2006,4A11 Tierras forestales que permanecen como tierras forestales,N2O,32.1789025,4A11
2006,4A11 Tierras forestales que permanecen como tierras forestales,CH4,61.462170900000004,4A11
2006,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-312299.5788379,4A11
2006,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-45085.858203,4A21
2006,4A22 Pastizales convertidos en tierras forestales,CO2,-184546.1189118,4A22
2006,4A23 Humedales convertidos en tierras forestales,CO2,0.0,4A23
2006,4A24 Asentamientos convertidos en tierras forestales,CO2,-2393.4044663,4A24
2006,4A25 Otras tierras convertidas en tierras forestales,CO2,0.0,4A25
2006,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,279.4374677,4B11
2006,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,5798.3457268,4B11
2006,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,241.4704204,4B11
2006,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,9817.7565657,4B21
2006,4B22 Pastizales convertidos en tierras de cultivo,CO2,15781.293350400001,4B22
2006,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0,4B23
2006,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-10.045547599999999,4B24
2006,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0,4B25
2006,4C11 Pastizales que siguen siendo pastizales,CH4,874.7213454,4C11
2006,4C11 Pastizales que siguen siendo pastizales,CO2,47.820684299999996,4C11
2006,4C11 Pastizales que siguen siendo pastizales,N2O,761.3043999,4C11
2006,4C21 Tierras forestales convertidas en pastizales,CO2,1970.3785206,4C21
2006,4C22 Tierras de cultivo convertidas en pastizales,CO2,-40804.8614141,4C22
2006,4C23 Humedales convertidos en pastizales,CO2,3.0801881,4C23
2006,4C24 Asentamientos convertidos en pastizales,CO2,-575.9797474000001,4C24
2006,4C25 Otras tierras convertidas en pastizales,CO2,0.0,4C25
2006,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0,4D12
2006,4D22 Tierras convertidas en tierras inundadas,CO2,-862.0705954,4D22
2006,4E11 Asentamiento restantes,CO2,0.0,4E11
2006,4E21 Tierras forestales convertidas en asentamientos,CO2,13356.2272562,4E21
2006,4E22 Tierras de cultivo convertidas en asentamientos,CO2,39585.16167949999,4E22
2006,4E23 Pastizales convertidos en asentamientos,CO2,23887.2781615,4E23
2006,4E24 Humedales convertidos en asentamientos,CO2,13.8292,4E24
2006,4E25 Otras tierras convertidas en asentamientos,CO2,0.0,4E25
2006,4F11 Otras tierras que quedan como otras tierras,CO2,0.0,4F11
2006,4F21 Tierras forestales convertidas en otras tierras,CO2,56.9554194,4F21
2006,4F22 Tierras de cultivo convertidas en otras tierras,CO2,351.721603,4F22
2006,4F23 Pastizales convertidos en otras tierras,CO2,3.2340785999999997,4F23
2006,4F24 Humedales convertidos en otras tierras,CO2,0.0,4F24
2006,4F25 Asentamientos convertidos en otras tierras,CO2,0.0,4F25
2006,4G11 Madera sólida,CO2,-574915.22088,4G11
2006,5A1a Vertederos gestionados Anaeróbicos,CH4,953974.097692,5A1a
2006,5A2 Vertederos no gestionados,CH4,40087.355756000004,5A2
2006,5B1a Compostaje,CH4,56717.37988,5B1a
2006,5B1a Compostaje,N2O,32207.369395,5B1a
2006,5B2a Biometanización,CH4,368.29632000000004,5B2a
2006,5C21 Quema abierta de residuos Biogénicos,CH4,712.9759,5C21
2006,5C21 Quema abierta de residuos Biogénicos,N2O,836.968845,5C21
2006,5D1 Aguas residuales domésticas,N2O,121937.04965,5D1
2006,5D1 Aguas residuales domésticas,CH4,164126.829272,5D1
2006,5D2 Aguas residuales industriales,CH4,124884.496464,5D2
2006,5E1 Esparcimiento de lodos,CH4,4950.200808,5E1
2007,1A1a Producción de energía y calor en plantas de servicio público,CH4,1166.4959701,1A1a
2007,1A1a Producción de energía y calor en plantas de servicio público,CO2,163207.99164,1A1a
2007,1A1a Producción de energía y calor en plantas de servicio público,N2O,4079.4564174,1A1a
2007,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,24454.17646,1A1c
2007,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,485636.131962,1A1c
2007,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,1259.144055,1A1c
2007,1A2a Hierro y acero,CH4,56.4446272,1A2a
2007,1A2a Hierro y acero,CO2,107012.2394653,1A2a
2007,1A2a Hierro y acero,N2O,137.29845930000002,1A2a
2007,1A2b Metales no ferrosos,CH4,119.283976,1A2b
2007,1A2b Metales no ferrosos,N2O,39.02496,1A2b
2007,1A2b Metales no ferrosos,CO2,24225.577999999998,1A2b
2007,1A2c Productos químicos,CH4,27547.225608,1A2c
2007,1A2c Productos químicos,CO2,606356.286,1A2c
2007,1A2c Productos químicos,N2O,1553.671945,1A2c
2007,"1A2d Pasta de papel, papel e impresión",CH4,2838.3278809000003,1A2d
2007,"1A2d Pasta de papel, papel e impresión",CO2,296332.9446468,1A2d
2007,"1A2d Pasta de papel, papel e impresión",N2O,751.8599845,1A2d
2007,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,10510.100608,1A2e
2007,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,298570.833,1A2e
2007,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,1957.3377,1A2e
2007,1A2f Minerales no metálicos,CH4,3933.2245268,1A2f
2007,1A2f Minerales no metálicos,CO2,1172771.4630874,1A2f
2007,1A2f Minerales no metálicos,N2O,1738.3162866999999,1A2f
2007,1A2g Otros sectores,CH4,47440.80211,1A2g
2007,1A2g Otros sectores,CO2,1256908.9986008,1A2g
2007,1A2g Otros sectores,N2O,6706.3025849000005,1A2g
2007,1A3a Transporte aéreo civil,CH4,513.5696775,1A3a
2007,1A3a Transporte aéreo civil,CO2,1150661.1783763,1A3a
2007,1A3a Transporte aéreo civil,N2O,8286.6037091,1A3a
2007,1A3b Transporte rodado,CH4,30201.431064,1A3b
2007,1A3b Transporte rodado,CO2,12346661.146,1A3b
2007,1A3b Transporte rodado,N2O,105214.995005,1A3b
2007,1A3c Transporte por ferrocarril,CH4,27.125923999999998,1A3c
2007,1A3c Transporte por ferrocarril,N2O,34.448675,1A3c
2007,1A3c Transporte por ferrocarril,CO2,17298.510000000002,1A3c
2007,1A3e Otros medios de transporte,CH4,3.271744,1A3e
2007,1A3e Otros medios de transporte,CO2,6583.1700252,1A3e
2007,1A3e Otros medios de transporte,N2O,3.1139885,1A3e
2007,1A4a Comercial / institucional,CH4,18500.0009321,1A4a
2007,1A4a Comercial / institucional,CO2,2053607.3674265,1A4a
2007,1A4a Comercial / institucional,N2O,3284.1255443,1A4a
2007,1A4b  ResidencialEstacionaria,CH4,39743.943736,1A4b
2007,1A4b  ResidencialEstacionaria,CO2,4438868.511,1A4b
2007,1A4b  ResidencialEstacionaria,N2O,5831.863215,1A4b
2007,1A4c Agricultura/Pesca/Forestal,CH4,149.18775200000002,1A4c
2007,1A4c Agricultura/Pesca/Forestal,CO2,92609.37,1A4c
2007,1A4c Agricultura/Pesca/Forestal,N2O,931.88204,1A4c
2007,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,21.690116,1A5b
2007,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,81240.55,1A5b
2007,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,596.30353,1A5b
2007,1B2b Emisiones fugitivas de gas natural ,CH4,17957.9042975,1B2b
2007,1B2b Emisiones fugitivas de gas natural ,CO2,4.733087,1B2b
2007,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CH4,1139.5271582999999,1B2c
2007,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CO2,0.3005657,1B2c
2007,2A1 Producción de cemento,CO2,1195542.075,2A1
2007,2A2 Producción de Cal,CO2,107863.8923723,2A2
2007,2A3 Producción de vidrio,CO2,6119.49668,2A3
2007,2A4a Producción de cerámica,CO2,23876.912999999997,2A4a
2007,2A4b Otros usos de carbonato sódico ,CO2,11683.859,2A4b
2007,2C1a Producción de acero,CO2,38035.3709659,2C1a
2007,2D1 Uso de lubricantes,CO2,40481.825,2D1
2007,2D2 Uso de parafinas,CO2,3368.157,2D2
2007,2D3d Catalizadores con base en urea ,CO2,2418.898,2D3d
2007,2F1a Regrigeración comercial,HFC,206774.2621267,2F1a
2007,2F1a Regrigeración comercial,HFC,96752.37692899999,2F1a
2007,2F1a Regrigeración comercial,HFC,213790.5117312,2F1a
2007,2F1a Regrigeración comercial,HFC,14034.9988418,2F1a
2007,2F1b Refrigeración doméstica,HFC,7851.8648481,2F1b
2007,2F1c Refrigeración industrial,HFC,131397.2983765,2F1c
2007,2F1c Refrigeración industrial,PFC,78.3638414,2F1c
2007,2F1c Refrigeración industrial,PFC,7.1107377,2F1c
2007,2F1c Refrigeración industrial,HFC,396628.0324848,2F1c
2007,2F1c Refrigeración industrial,HFC,477896.80176540004,2F1c
2007,2F1c Refrigeración industrial,HFC,15145.6408628,2F1c
2007,2F1d Refrigeración para el transporte,HFC,5556.701517799999,2F1d
2007,2F1d Refrigeración para el transporte,HFC,15910.891493899999,2F1d
2007,2F1d Refrigeración para el transporte,HFC,9943.7418432,2F1d
2007,2F1e Aire acondicionado móvil,HFC,161911.0335869,2F1e
2007,2F1f Aire acondicionado estacionario,HFC,17321.6766708,2F1f
2007,2F1f Aire acondicionado estacionario,HFC,84322.7930421,2F1f
2007,2F1f Aire acondicionado estacionario,HFC,34283.915367,2F1f
2007,2F2a Agentes espumantes Celulas cerradas,HFC,23978.2727799,2F2a
2007,2F2a Agentes espumantes Celulas cerradas,HFC,14668.0752015,2F2a
2007,2F2a Agentes espumantes Celulas cerradas,HFC,1.0381285,2F2a
2007,2F2a Agentes espumantes Celulas cerradas,HFC,5001.3436733,2F2a
2007,2F3a Protección contra incendios/Fabricación,HFC,4.3677148,2F3a
2007,2F3a Protección contra incendios/Fabricación,HFC,64.08246489999999,2F3a
2007,2F3a Protección contra incendios/Fabricación,HFC,145.60254840000002,2F3a
2007,2F3b Protección contra incendios/Stock,HFC,308.4994802,2F3b
2007,2F3b Protección contra incendios/Stock,HFC,3326.0457478999997,2F3b
2007,2F3b Protección contra incendios/Stock,HFC,14382.5225524,2F3b
2007,2F3b Protección contra incendios/Stock,HFC,6.6105541,2F3b
2007,2F3b Protección contra incendios/Stock,PFC,14.4654268,2F3b
2007,2F4a Inhanadores de dosis medidas,HFC,30110.5212642,2F4a
2007,2F4b otros aerosoles,HFC,17182.0081667,2F4b
2007,2F4b otros aerosoles,HFC,264.8167601,2F4b
2007,2G1a Equipos eléctricos/Fabricación,SF6,7974.13844,2G1a
2007,2G1b Equipos eléctricos/Stock,SF6,18708.4070345,2G1b
2007,2G1c Equipos elécticos/Eliminación,SF6,8.5282205,2G1c
2007,2G2b Aceleradores,SF6,383.1520605,2G2b
2007,2G3a Aplicaciones médicas,N2O,90243.357845,2G3a
2007,2G3b Propulsor para para productos a presión y aerosoles,N2O,99.06389,2G3b
2007,3A11 Vacuno de leche,CH4,28574.11144,3A11
2007,3A12 Vacuno no lechero,CH4,159157.630212,3A12
2007,3A2 Ovino,CH4,18025.005712,3A2
2007,3A31 Porcino blanco,CH4,973.09114,3A31
2007,3A42 Caprino,CH4,4636.298576,3A42
2007,3A43 Equino,CH4,4907.41636,3A43
2007,3A44 Mulas y asnos,CH4,109.764088,3A44
2007,3B11 Vacuno,CH4,15866.603396,3B11
2007,3B12 Ovino,CH4,3052.247156,3B12
2007,3B13 Porcino,CH4,8703.802184,3B13
2007,3B14 Otros animales,CH4,2724.089228,3B14
2007,3B21 Vacuno,N2O,3877.24309,3B21
2007,3B22 Ovino,N2O,1823.81109,3B22
2007,3B23 Porcino,N2O,383.557025,3B23
2007,3B24 Otros animales,N2O,3325.064445,3B24
2007,3B25 Emisiones indirectas de NO2,N2O,5581.843135,3B25
2007,3D11 Fertilizantes inorgánicos de N,N2O,11671.52167,3D11
2007,3D12 Fertilizantes orgánicos de N,N2O,17223.022305000002,3D12
2007,3D13 Orina y estiércol depositado por animales de pastoreo,N2O,4155.8526950000005,3D13
2007,3D14 Residuos de cultivos,N2O,2176.6010850000002,3D14
2007,3D21 Deposición atmosférica,N2O,5560.223905,3D21
2007,3D22 Lixiviación y Escorrentía de N,N2O,2771.07108,3D22
2007,3H Urea,CO2,2255.473,3H
2007,3I Otros fertilizantes que contienen carbono,CO2,412.196,3I
2007,4(IV)2 Emisiones indirectas de N2O,N2O,116.7197703,3.D.2
2007,4A11 Tierras forestales que permanecen como tierras forestales,N2O,7.8320035,4A11
2007,4A11 Tierras forestales que permanecen como tierras forestales,CO2,-314105.0642806,4A11
2007,4A11 Tierras forestales que permanecen como tierras forestales,CH4,14.9592404,4A11
2007,4A21 Tierras de cultivo convertidas en tierras forestales,CO2,-50950.316141,4A21
2007,4A22 Pastizales convertidos en tierras forestales,CO2,-190319.89821709998,4A22
2007,4A23 Humedales convertidos en tierras forestales,CO2,-1.7127036,4A23
2007,4A24 Asentamientos convertidos en tierras forestales,CO2,-2733.8058185,4A24
2007,4A25 Otras tierras convertidas en tierras forestales,CO2,-7.4458333,4A25
2007,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CH4,224.54812299999998,4B11
2007,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,CO2,-5521.5728512000005,4B11
2007,4B11 Tierras de cultivo que siguen siendo tierras de cultivo,N2O,194.0388672,4B11
2007,4B21 Tierras forestales convertidas en tierras de cultivo,CO2,3984.3087747,4B21
2007,4B22 Pastizales convertidos en tierras de cultivo,CO2,16694.1119277,4B22
2007,4B23 Humedales convertidos en tierras de cultivo,CO2,0.0,4B23
2007,4B24 Asentamientos convertidos en tierras de cultivo,CO2,-1667.8315248,4B24
2007,4B25 Otras tierras convertidas en tierras de cultivo,CO2,0.0,4B25
2007,4C11 Pastizales que siguen siendo pastizales,CH4,429.0561746,4C11
2007,4C11 Pastizales que siguen siendo pastizales,CO2,47.7466856,4C11
2007,4C11 Pastizales que siguen siendo pastizales,N2O,376.183158,4C11
2007,4C21 Tierras forestales convertidas en pastizales,CO2,551.2966167,4C21
2007,4C22 Tierras de cultivo convertidas en pastizales,CO2,-41366.9450577,4C22
2007,4C23 Humedales convertidos en pastizales,CO2,-1.4672450000000001,4C23
2007,4C24 Asentamientos convertidos en pastizales,CO2,-1671.7795311999998,4C24
2007,4C25 Otras tierras convertidas en pastizales,CO2,0.0,4C25
2007,4D12 Tierras inundadas que permanecen como tierras inundadas,CO2,0.0,4D12
2007,4D22 Tierras convertidas en tierras inundadas,CO2,177.0478942,4D22
2007,4E11 Asentamiento restantes,CO2,0.0,4E11
2007,4E21 Tierras forestales convertidas en asentamientos,CO2,30560.6562964,4E21
2007,4E22 Tierras de cultivo convertidas en asentamientos,CO2,69834.0499782,4E22
2007,4E23 Pastizales convertidos en asentamientos,CO2,27001.4288615,4E23
2007,4E24 Humedales convertidos en asentamientos,CO2,13.8292,4E24
2007,4E25 Otras tierras convertidas en asentamientos,CO2,0.0,4E25
2007,4F11 Otras tierras que quedan como otras tierras,CO2,0.0,4F11
2007,4F21 Tierras forestales convertidas en otras tierras,CO2,55.8433324,4F21
2007,4F22 Tierras de cultivo convertidas en otras tierras,CO2,358.55979729999996,4F22
2007,4F23 Pastizales convertidos en otras tierras,CO2,3.2064369,4F23
2007,4F24 Humedales convertidos en otras tierras,CO2,0.0,4F24
2007,4F25 Asentamientos convertidos en otras tierras,CO2,0.2902778,4F25
2007,4G11 Madera sólida,CO2,-432949.82552260003,4G11
2007,5A1a Vertederos gestionados Anaeróbicos,CH4,1004152.827244,5A1a
2007,5A2 Vertederos no gestionados,CH4,38260.921804,5A2
2007,5B1a Compostaje,CH4,55988.26114,5B1a
2007,5B1a Compostaje,N2O,31793.333925,5B1a
2007,5B2a Biometanización,CH4,100.24672,5B2a
2007,5C11 Incineración de residuos Biogénica,CH4,6.674584,5C11
2007,5C11 Incineración de residuos Biogénica,N2O,644.725125,5C11
2007,5C21 Quema abierta de residuos Biogénicos,CH4,1204.9195479999998,5C21
2007,5C21 Quema abierta de residuos Biogénicos,N2O,1057.2310149999998,5C21
2007,5D1 Aguas residuales domésticas,CH4,202342.465696,5D1
2007,5D1 Aguas residuales domésticas,N2O,114102.2955,5D1
2007,5D2 Aguas residuales industriales,CH4,123568.766776,5D2
2007,5E1 Esparcimiento de lodos,CH4,4446.618904,5E1
2008,1A1a Producción de energía y calor en plantas de servicio público,CH4,1027.1297434,1A1a
2008,1A1a Producción de energía y calor en plantas de servicio público,CO2,163173.13988,1A1a
2008,1A1a Producción de energía y calor en plantas de servicio público,N2O,4253.7123507999995,1A1a
2008,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CH4,23833.426792000002,1A1c
2008,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,CO2,473754.7735962,1A1c
2008,1A1c  Fabricación de combustibles sólidos y otras industrias energéticas,N2O,1227.0109499999999,1A1c
2008,1A2a Hierro y acero,CH4,63.932639599999995,1A2a
2008,1A2a Hierro y acero,CO2,114420.9055976,1A2a
2008,1A2a Hierro y acero,N2O,145.76942300000002,1A2a
2008,1A2b Metales no ferrosos,CH4,128.482956,1A2b
2008,1A2b Metales no ferrosos,CO2,21282.703999999998,1A2b
2008,1A2b Metales no ferrosos,N2O,33.912845,1A2b
2008,1A2c Productos químicos,N2O,1572.8651,1A2c
2008,1A2c Productos químicos,CH4,26899.016228,1A2c
2008,1A2c Productos químicos,CO2,626949.9230000001,1A2c
2008,"1A2d Pasta de papel, papel e impresión",N2O,242.17859620000002,1A2d
2008,"1A2d Pasta de papel, papel e impresión",CO2,317180.9720275,1A2d
2008,"1A2d Pasta de papel, papel e impresión",CH4,2719.7424226,1A2d
2008,"1A2e  Procesado de alimentos, bebidas y tabaco",CH4,10430.60522,1A2e
2008,"1A2e  Procesado de alimentos, bebidas y tabaco",CO2,278442.077,1A2e
2008,"1A2e  Procesado de alimentos, bebidas y tabaco",N2O,2173.39061,1A2e
2008,1A2f Minerales no metálicos,CH4,4823.1337361,1A2f
2008,1A2f Minerales no metálicos,CO2,895648.9308441001,1A2f
2008,1A2f Minerales no metálicos,N2O,1426.7202444,1A2f
2008,1A2g Otros sectores,N2O,6410.723630099999,1A2g
2008,1A2g Otros sectores,CH4,43620.3381951,1A2g
2008,1A2g Otros sectores,CO2,1123999.1963877,1A2g
2008,1A3a Transporte aéreo civil,N2O,7820.9520848,1A3a
2008,1A3a Transporte aéreo civil,CH4,465.2910717,1A3a
2008,1A3a Transporte aéreo civil,CO2,1085991.6369536999,1A3a
2008,1A3b Transporte rodado,CH4,26260.612392,1A3b
2008,1A3b Transporte rodado,CO2,11193402.08,1A3b
2008,1A3b Transporte rodado,N2O,96172.96684,1A3b
2008,1A3c Transporte por ferrocarril,CH4,26.215924,1A3c
2008,1A3c Transporte por ferrocarril,CO2,16718.201,1A3c
2008,1A3c Transporte por ferrocarril,N2O,33.292745,1A3c
2008,1A3e Otros medios de transporte,N2O,4.7433939999999994,1A3e
2008,1A3e Otros medios de transporte,CO2,10023.094951199999,1A3e
2008,1A3e Otros medios de transporte,CH4,4.97896,1A3e
2008,1A4a Comercial / institucional,CO2,2151302.3354054,1A4a
2008,1A4a Comercial / institucional,N2O,3201.9770012999998,1A4a
2008,1A4a Comercial / institucional,CH4,26664.8857441,1A4a
2008,1A4b  ResidencialEstacionaria,CH4,38636.435040000004,1A4b
2008,1A4b  ResidencialEstacionaria,CO2,3673254.612,1A4b
2008,1A4b  ResidencialEstacionaria,N2O,5425.8283599999995,1A4b
2008,1A4c Agricultura/Pesca/Forestal,CH4,145.524316,1A4c
2008,1A4c Agricultura/Pesca/Forestal,CO2,90732.75200000001,1A4c
2008,1A4c Agricultura/Pesca/Forestal,N2O,939.7626100000001,1A4c
2008,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CH4,21.627312,1A5b
2008,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",CO2,86371.25899999999,1A5b
2008,"1A5b  Otros, móviles (incluidos barcos militares, terrestres y de recreo)",N2O,634.62041,1A5b
2008,1B2b Emisiones fugitivas de gas natural ,CH4,16832.229352399998,1B2b
2008,1B2b Emisiones fugitivas de gas natural ,CO2,11.805913,1B2b
2008,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CH4,1315.1186690000002,1B2c
2008,1B2c  Emisiones fugitivas de ven-teo y quema en antorcha,CO2,0.9220043,1B2c
2008,2A1 Producción de cemento,CO2,806987.722,2A1
2008,2A2 Producción de Cal,CO2,88385.3292363,2A2
2008,2A3 Producción de vidrio,CO2,4566.3326167,2A3
2008,2A4a Producción de cerámica,CO2,11034.005000000001,2A4a
2008,2A4b Otros usos de carbonato sódico ,CO2,12595.598,2A4b
2008,2C1a Producción de acero,CO2,37193.2055379,2C1a
2008,2D1 Uso de lubricantes,CO2,45029.672,2D1
2008,2D2 Uso de parafinas,CO2,2578.261,2D2
2008,2D3d Catalizadores con base en urea ,CO2,2824.101,2D3d
2008,2F1a Regrigeración comercial,HFC,219971.47635319998,2F1a
2008,2F1a Regrigeración comercial,HFC,101911.5873659,2F1a
2008,2F1a Regrigeración comercial,HFC,227035.36503359998,2F1a
2008,2F1a Regrigeración comercial,HFC,14959.6193881,2F1a
2008,2F1b Refrigeración doméstica,HFC,8239.2962756,2F1b
2008,2F1c Refrigeración industrial,HFC,421200.11282399995,2F1c
2008,2F1c Refrigeración industrial,PFC,89.53522819999999,2F1c
2008,2F1c Refrigeración industrial,HFC,16155.277167400001,2F1c
2008,2F1c Refrigeración industrial,HFC,144508.2708745,2F1c
2008,2F1c Refrigeración industrial,HFC,534826.2698576,2F1c
2008,2F1c Refrigeración industrial,PFC,7.5813333,2F1c
2008,2F1d Refrigeración para el transporte,HFC,5900.9562617,2F1d
2008,2F1d Refrigeración para el transporte,HFC,16698.5890032,2F1d
2008,2F1d Refrigeración para el transporte,HFC,10559.7822816,2F1d
2008,2F1e Aire acondicionado móvil,HFC,169605.274657,2F1e
2008,2F1f Aire acondicionado estacionario,HFC,18469.548610899998,2F1f
2008,2F1f Aire acondicionado estacionario,HFC,89916.0258744,2F1f
2008,2F1f Aire acondicionado estacionario,HFC,36612.6907692,2F1f
2008,2F2a Agentes espumantes Celulas cerradas,HFC,19053.3489834,2F2a
2008,2F2a Agentes espumantes Celulas cerradas,HFC,11655.2502195,2F2a
2008,2F2a Agentes espumantes Celulas cerradas,HFC,1.3526921,2F2a
2008,2F2a Agentes espumantes Celulas cerradas,HFC,4152.3335217,2F2a
2008,2F3a Protección contra incendios/Fabricación,HFC,3.8987133,2F3a
2008,2F3a Protección contra incendios/Fabricación,HFC,72.8569356,2F3a
2008,2F3a Protección contra incendios/Fabricación,HFC,138.99969719999999,2F3a
2008,2F3b Protección contra incendios/Stock,PFC,13.0875428,2F3b
2008,2F3b Protección contra incendios/Stock,HFC,330.9400592,2F3b
